"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"631",198,177,34,29,209,101,67,57,1546,152,313,33,850,59,170,53,192,40,226,494
"632",215,133,11,64,71,137,69,160,1464,28,279,29,1009,118,238,28,344,87,155,361
"633",198,123,23,54,29,129,125,109,1740,113,418,9,746,29,232,54,154,100,222,393
"634",180,81,26,46,81,74,123,157,1629,91,389,57,799,136,218,67,109,41,261,435
"635",133,132,61,122,62,44,104,157,1835,89,249,25,797,121,225,21,111,147,203,362
"636",116,148,31,139,90,50,69,152,1429,86,182,84,977,93,212,117,204,59,191,571
"637",129,98,26,94,113,48,42,84,1510,51,304,73,924,102,279,116,226,89,402,290
"638",164,84,88,113,129,58,105,164,1709,30,234,38,882,28,198,124,156,38,249,409
"639",80,78,70,59,134,56,68,204,1732,57,292,83,669,116,226,62,173,61,358,422
"640",226,173,92,57,88,76,98,176,1438,75,306,17,895,148,155,35,152,26,321,446
"641",110,105,127,282,141,161,42,138,1459,134,336,188,704,120,140,67,233,16,201,296
"642",229,129,73,105,109,62,67,219,1160,87,272,48,945,99,289,58,125,155,247,522
"643",100,283,36,28,83,32,168,221,1412,113,292,119,950,62,270,57,174,70,221,309
"644",114,149,68,50,69,38,100,103,1481,55,308,41,1177,102,195,116,104,84,251,395
"645",281,77,96,41,39,142,78,207,1202,99,375,85,862,193,110,25,274,50,299,465
"646",300,63,88,31,124,29,130,220,1602,79,441,63,635,50,261,38,147,95,314,290
"647",174,114,35,18,69,46,89,211,1659,39,219,22,971,189,131,35,151,79,302,447
"648",257,142,32,73,41,77,104,190,1365,88,473,189,668,137,165,39,76,39,249,596
"649",54,282,32,92,87,146,120,234,1284,123,260,72,792,50,121,52,111,70,320,698
"650",190,123,73,47,93,43,179,192,1535,55,418,77,712,126,115,34,193,79,169,547
"651",254,137,50,120,132,216,102,261,1297,142,244,100,801,120,184,102,141,36,158,403
"652",140,132,97,126,68,44,177,164,1421,104,288,64,840,174,289,52,226,38,145,411
"653",153,89,36,8,66,39,86,314,1610,85,306,32,795,93,155,85,149,171,318,410
"654",110,142,34,22,100,19,105,212,1612,238,247,29,786,149,158,109,216,94,174,444
"655",109,107,66,84,106,23,92,348,1202,78,261,91,765,92,162,60,205,104,454,591
"656",127,127,40,38,35,176,56,179,1352,168,387,89,998,78,323,52,171,21,178,405
"657",152,384,21,34,63,49,100,186,1405,158,321,72,817,101,210,75,212,46,203,391
"658",182,133,51,72,92,32,133,135,1636,151,312,147,754,36,320,129,102,23,198,362
"659",182,117,87,26,41,23,45,186,1676,68,303,58,804,76,212,69,186,61,253,527
"660",151,176,82,52,101,95,125,242,1372,134,267,36,775,136,177,42,312,59,218,448
"661",175,48,49,263,110,32,66,222,1518,45,257,128,825,34,128,67,107,45,342,539
"662",114,96,51,62,46,98,108,135,1412,66,256,156,1139,60,140,72,65,44,283,597
"663",181,136,56,50,151,65,140,118,1519,185,214,48,865,56,187,58,94,53,228,596
"664",200,129,37,47,29,69,154,190,1663,98,290,40,814,103,120,100,177,54,296,390
"665",162,184,73,82,70,26,114,236,1317,113,323,122,1009,41,135,93,194,93,215,398
"666",56,169,40,50,30,109,61,235,1501,119,299,9,918,70,259,193,113,25,335,409
"667",214,151,71,53,85,171,177,131,1559,124,208,18,855,102,248,106,117,14,227,369
"668",70,137,20,59,164,255,150,164,1478,102,222,104,799,94,220,118,176,52,178,438
"669",154,173,28,71,53,53,178,171,1377,161,270,41,886,51,201,111,140,20,266,595
"670",141,232,29,63,176,91,183,92,1526,105,206,59,738,70,155,53,250,83,286,462
"671",144,275,51,54,8,53,102,148,1664,76,336,72,847,48,158,33,189,106,335,301
"672",78,82,72,101,30,48,146,304,1540,79,277,81,574,129,300,37,265,58,290,509
"673",62,89,85,94,74,77,68,224,1465,93,507,41,943,120,119,31,193,72,281,362
"674",129,224,98,40,74,52,89,184,1651,139,150,119,838,135,252,25,147,29,261,364
"675",137,134,8,86,54,69,159,168,1551,64,382,2,800,122,169,46,131,62,245,611
"676",130,180,67,85,81,42,115,123,1513,33,236,140,877,96,203,269,140,138,167,365
"677",184,138,82,114,71,91,188,176,1292,143,350,159,768,52,147,80,181,54,290,440
"678",207,146,150,46,91,69,104,177,1167,89,383,161,680,60,247,92,74,19,358,680
"679",204,129,51,86,200,66,73,124,1429,10,302,75,760,69,202,52,191,188,305,484
"680",94,205,42,130,77,84,83,137,1728,135,247,24,768,139,383,80,140,65,190,249
"681",147,107,116,113,54,65,117,151,1485,165,287,55,792,103,276,159,175,95,232,306
"682",109,73,49,37,82,45,125,214,1756,126,220,94,678,97,334,78,100,49,356,378
"683",160,92,63,11,110,93,175,158,1647,111,247,90,765,56,208,84,166,60,352,352
"684",145,188,47,69,28,82,124,139,1256,156,419,35,864,179,143,74,251,116,295,390
"685",159,309,73,55,45,91,98,72,1474,90,324,50,855,69,259,61,109,42,243,522
"686",255,136,27,51,76,59,193,66,1446,169,217,34,1089,104,198,50,126,65,295,344
"687",181,114,65,59,174,147,70,94,1270,45,276,20,1043,19,179,33,279,157,239,536
"688",156,58,72,74,84,55,123,163,1623,150,279,47,925,39,117,30,81,86,344,494
"689",90,120,47,48,81,130,264,315,1324,120,215,53,735,107,163,30,91,111,234,722
"690",178,224,21,70,52,36,135,163,1611,70,363,14,847,92,155,41,88,13,281,546
"691",120,192,17,7,126,77,105,147,1559,154,292,35,885,55,254,111,83,44,319,418
"692",108,83,82,28,147,34,81,161,1395,94,259,74,838,226,210,50,246,51,378,455
"693",114,214,65,21,129,67,76,175,1251,111,251,89,1014,119,244,46,80,50,291,593
"694",237,70,148,32,86,113,109,138,1343,90,299,60,997,48,123,52,161,59,399,436
"695",76,147,10,152,75,56,58,225,1717,26,578,55,835,51,169,30,104,47,254,335
"696",142,108,22,153,109,63,95,146,1779,185,432,61,813,114,104,62,67,49,211,285
"697",73,108,83,90,57,31,147,157,1664,94,275,53,751,90,189,69,195,100,326,448
"698",145,177,46,36,95,45,47,266,1564,109,317,50,905,54,140,81,162,97,216,448
"699",57,258,25,38,118,10,168,189,1586,88,346,60,837,56,202,40,121,63,386,352
"700",169,264,29,80,123,24,70,197,1425,106,366,86,723,54,188,74,218,56,194,554
"701",151,151,139,96,86,25,178,188,1689,84,155,47,716,82,366,83,58,17,216,473
"702",84,179,54,37,139,98,122,140,1145,160,363,90,833,91,126,80,161,90,344,664
"703",108,140,27,25,87,65,162,119,1660,137,340,42,823,105,137,125,114,36,210,538
"704",121,121,170,41,98,23,205,170,1333,91,269,85,929,98,354,76,87,107,241,381
"705",144,141,59,32,48,47,86,358,1491,91,188,131,760,130,286,62,213,15,187,531
"706",102,82,64,20,80,78,115,238,1368,104,291,32,862,51,219,12,201,153,308,620
"707",115,101,91,37,61,90,105,158,1402,13,192,116,1016,142,294,14,80,35,333,605
"708",130,185,22,118,65,82,114,136,1549,101,278,102,733,109,219,54,233,39,309,422
"709",170,76,43,99,58,85,30,97,1400,187,289,108,826,146,215,16,146,40,514,455
"710",150,332,111,55,94,66,152,191,1454,119,166,76,784,146,245,9,130,63,181,476
"711",153,118,40,19,107,51,201,99,1275,53,274,43,1105,47,94,56,335,149,282,499
"712",95,53,37,137,98,49,44,139,1644,88,447,67,812,71,181,40,278,42,229,449
"713",147,94,67,65,73,109,127,95,1256,188,282,30,1163,100,242,88,111,20,280,463
"714",126,158,67,48,49,125,228,144,1625,117,302,104,713,53,203,47,100,51,214,526
"715",87,241,103,50,144,108,86,159,1636,139,385,28,807,33,153,26,101,117,155,442
"716",190,67,27,32,44,35,74,239,1569,166,500,40,686,57,173,79,138,81,260,543
"717",136,216,77,9,57,111,68,259,1456,88,278,65,985,71,232,15,130,38,238,471
"718",162,129,41,206,62,49,203,203,1456,104,180,54,854,52,278,58,166,113,244,386
"719",152,87,88,124,40,31,76,156,1325,66,529,21,701,52,230,79,110,144,233,756
"720",119,133,99,80,91,18,161,158,1528,98,189,119,820,57,316,81,157,103,199,474
"721",167,135,105,54,93,72,105,160,1744,159,286,73,727,160,199,51,67,49,164,430
"722",69,164,40,37,65,93,171,126,1541,109,305,71,911,50,229,57,125,147,242,448
"723",206,83,70,44,76,104,104,106,1466,138,363,43,869,71,71,82,123,97,289,595
"724",113,160,25,36,40,78,112,220,1591,97,344,127,766,109,154,61,239,111,193,424
"725",77,62,46,34,117,76,229,140,1341,53,243,47,1161,99,148,130,130,59,366,442
"726",119,97,31,100,131,63,80,107,1566,131,401,59,751,74,351,42,168,57,308,364
"727",100,213,85,28,54,47,162,345,1627,77,332,21,751,50,80,86,151,61,269,461
"728",117,143,31,31,92,47,144,142,1541,76,257,71,988,38,189,61,101,70,243,618
"729",97,202,110,101,176,55,202,202,1312,44,439,79,727,99,159,133,147,64,177,475
"730",163,147,93,106,98,124,170,209,1507,146,264,35,627,98,236,84,153,44,336,360
"731",67,183,40,97,92,23,107,211,1409,177,175,100,916,190,162,55,180,48,350,418
"732",115,120,80,163,125,68,108,155,1465,177,266,138,691,98,230,56,130,57,264,494
"733",142,82,102,35,89,68,197,253,1460,102,231,32,907,54,122,112,141,106,247,518
"734",234,158,47,66,71,132,138,167,1629,115,288,134,810,81,266,60,58,54,155,337
"735",130,162,37,40,67,104,40,259,1426,97,324,100,940,56,179,94,212,65,235,433
"736",159,163,56,29,43,66,44,71,1707,143,225,36,795,10,173,31,358,95,348,448
"737",85,166,60,51,44,45,152,155,1408,129,175,115,931,139,311,140,175,121,170,428
"738",119,161,75,25,66,64,87,188,1627,159,226,21,782,124,190,68,303,67,290,358
"739",278,179,59,35,73,56,200,199,1658,80,246,40,816,180,158,77,107,19,202,338
"740",153,132,141,63,46,40,83,204,1594,191,370,80,735,119,149,83,200,110,168,339
"741",97,126,101,58,43,81,117,309,1663,74,362,46,603,65,136,48,241,41,303,486
"742",83,136,128,75,125,101,106,126,1725,141,254,91,621,75,155,75,167,134,306,376
"743",160,115,90,23,58,48,169,199,1514,96,247,106,993,119,167,118,149,73,211,345
"744",126,157,39,50,115,66,87,339,1400,138,278,37,691,83,223,34,159,86,373,519
"745",107,158,54,78,85,55,285,107,1758,103,247,64,705,73,163,23,177,35,409,314
"746",54,123,48,208,60,65,145,84,1421,203,415,58,526,82,232,217,160,75,272,552
"747",158,108,38,47,101,97,185,149,1784,84,218,81,849,83,238,40,149,88,219,284
"748",198,38,38,46,112,50,142,164,1484,65,449,83,705,59,254,75,212,78,413,335
"749",214,131,84,65,84,32,62,88,1471,99,373,63,1067,22,206,105,113,48,290,383
"750",123,167,136,62,34,49,79,228,1611,97,260,40,769,63,198,181,336,19,197,351
"751",227,167,95,114,47,42,210,63,1383,163,377,35,999,24,161,19,151,111,246,366
"752",108,181,73,44,13,35,74,103,1774,310,193,13,933,31,100,35,225,140,274,341
"753",127,119,22,76,64,52,54,179,1764,55,205,89,846,69,279,17,105,62,306,510
"754",193,100,51,78,15,37,39,194,1547,76,421,24,973,42,252,96,199,30,267,366
"755",136,148,49,39,143,65,82,146,1507,174,344,10,982,69,165,21,148,119,304,349
"756",98,97,54,53,152,82,176,165,1356,85,396,78,852,14,262,30,147,112,249,542
"757",219,88,81,30,46,71,75,90,1347,160,301,47,1036,183,284,49,226,72,228,367
"758",36,98,47,12,73,105,185,105,1678,57,337,119,885,108,178,15,201,124,263,374
"759",178,130,33,99,57,24,162,291,1459,111,365,118,894,70,185,43,153,83,164,381
"760",105,149,15,76,93,60,81,133,1422,47,256,31,1198,98,162,23,181,35,416,419
"761",161,118,63,31,75,47,116,152,1644,105,266,141,850,109,101,139,214,91,179,398
"762",157,101,14,38,75,43,38,222,1911,95,331,30,769,95,174,82,181,66,249,329
"763",65,172,58,41,113,103,105,234,1550,67,289,107,809,115,200,90,160,43,262,417
"764",210,114,75,60,21,60,73,283,1543,153,349,82,790,76,212,40,234,51,238,336
"765",66,83,104,57,59,35,59,168,1572,151,243,25,988,92,214,88,70,174,370,382
"766",134,81,11,110,95,94,210,143,1558,104,326,80,819,16,222,56,117,50,352,422
"767",298,47,63,74,44,32,147,181,1532,173,306,45,740,131,137,47,140,104,362,397
"768",102,111,115,31,73,14,96,173,1361,118,302,70,1030,51,239,68,119,70,322,535
"769",241,205,85,57,68,12,66,130,1689,83,388,30,699,82,347,85,82,20,224,407
"770",169,205,33,96,82,118,33,129,1405,145,358,55,973,60,199,68,143,69,266,394
"771",167,100,41,77,97,48,41,293,1435,205,251,145,877,92,99,58,101,18,303,552
"772",47,107,99,79,142,100,59,206,1603,76,189,35,640,134,241,71,280,127,249,516
"773",218,139,73,18,74,119,126,104,1538,105,249,56,781,54,248,71,166,206,233,422
"774",108,180,10,109,62,51,99,73,1584,40,440,41,716,240,174,191,127,35,288,432
"775",320,70,70,43,80,62,164,195,1534,80,114,101,759,113,148,68,136,141,360,442
"776",128,126,19,4,67,103,124,113,1597,23,227,76,934,29,265,128,181,23,331,502
"777",300,149,17,23,48,128,203,179,1529,91,405,21,946,80,93,29,60,140,208,351
"778",176,84,38,80,128,142,89,182,1568,80,335,28,614,150,263,78,193,26,170,576
"779",122,110,30,45,47,47,155,278,1552,158,229,79,677,191,184,79,114,122,326,455
"780",157,136,68,23,184,17,110,284,1577,65,254,37,751,62,147,110,211,31,265,511
"781",165,115,40,72,26,99,111,120,1547,114,212,93,721,267,176,69,306,98,176,473
"782",94,166,33,22,54,39,111,229,1666,143,280,124,709,86,260,17,166,37,329,435
"783",94,48,31,45,82,69,164,137,1704,85,230,53,778,70,154,91,269,63,472,361
"784",128,159,93,50,91,25,72,139,1402,92,257,152,1112,118,195,24,206,58,343,284
"785",165,170,107,88,125,41,44,159,1359,146,301,67,1057,22,227,63,189,27,304,339
"786",186,140,83,75,60,42,128,169,1397,142,232,41,776,192,143,108,114,38,262,672
"787",138,132,48,84,54,110,110,203,1324,69,321,68,1062,33,280,47,230,34,196,457
"788",222,229,93,5,98,93,91,126,1698,86,206,10,846,109,226,51,115,31,196,469
"789",143,116,47,15,90,90,129,239,1539,129,280,62,758,53,179,82,213,69,162,605
"790",206,111,76,43,101,129,129,95,1309,140,285,45,824,74,101,33,210,125,277,687
"791",70,78,39,42,16,36,156,155,1799,40,349,53,779,92,219,87,197,12,409,372
"792",125,116,65,23,89,56,130,178,1413,159,332,80,714,92,281,46,175,87,270,569
"793",107,85,44,138,44,88,100,330,1322,174,229,112,935,116,161,67,150,71,271,456
"794",121,126,48,159,87,61,57,202,1252,121,409,21,961,40,262,90,188,15,303,477
"795",118,103,114,50,18,73,124,136,1614,175,313,16,757,70,173,126,147,82,255,536
"796",103,69,37,62,66,61,177,86,1646,24,161,18,1043,29,311,47,248,106,303,403
"797",166,114,61,43,71,84,81,184,1342,211,431,40,885,114,147,138,136,135,240,377
"798",155,86,14,165,21,73,105,201,1562,89,191,50,887,26,270,208,160,40,276,421
"799",177,153,121,96,48,50,123,263,1438,114,228,23,821,155,215,39,241,18,232,445
"800",169,162,60,18,56,77,207,93,1370,132,282,126,787,89,262,25,114,130,447,394
"801",241,158,114,39,27,31,127,153,1413,121,295,40,990,54,228,59,85,55,359,411
"802",146,151,73,93,41,32,127,90,1881,14,223,59,701,62,226,13,171,44,316,537
"803",71,130,22,59,132,61,97,114,1573,234,266,69,702,76,489,90,192,22,321,280
"804",170,96,47,193,74,56,117,206,1317,124,434,16,852,19,239,86,171,88,327,368
"805",46,138,49,66,62,135,247,167,1410,125,279,66,862,75,162,120,96,102,283,510
"806",77,112,44,72,59,52,90,145,1872,62,211,26,1085,142,169,115,177,62,109,319
"807",86,168,37,55,55,69,36,99,1520,74,310,67,1097,119,148,16,153,77,404,410
"808",187,166,8,60,83,76,67,181,1684,173,254,36,1003,53,215,48,263,26,185,232
"809",83,137,31,32,105,51,90,209,1671,124,220,56,810,106,383,118,97,25,328,324
"810",115,152,11,56,70,156,107,78,1415,85,321,52,754,89,153,82,136,194,471,503
"811",125,76,33,51,109,95,139,306,1677,97,219,74,642,118,184,76,155,84,281,459
"812",205,240,49,57,70,55,149,242,1560,45,195,46,766,100,172,56,171,90,242,490
"813",96,110,137,32,60,60,137,182,1588,97,279,18,837,31,110,53,250,60,411,452
"814",183,218,17,20,102,121,258,165,1623,79,292,62,651,78,289,51,122,63,194,412
"815",121,114,111,38,105,75,57,93,1636,115,352,33,721,87,167,32,131,62,321,629
"816",214,102,85,37,126,116,210,194,1312,172,463,87,590,69,220,57,219,95,228,404
"817",104,178,24,50,45,63,115,173,1364,64,233,87,777,95,289,60,283,136,356,504
"818",140,70,36,60,55,87,108,134,1628,251,322,104,717,42,249,110,160,79,269,379
"819",202,179,27,106,40,57,194,120,1429,62,298,28,805,197,213,114,141,35,265,488
"820",140,230,42,85,102,94,69,127,1854,167,216,24,729,126,194,39,109,36,208,409
"821",145,246,45,115,97,119,78,142,1625,107,288,13,621,62,312,86,97,25,241,536
"822",129,191,72,23,100,58,221,274,1330,55,320,60,853,128,226,109,148,39,260,404
"823",169,112,9,79,27,46,139,203,1466,159,333,67,946,72,186,16,126,63,298,484
"824",85,91,39,80,186,84,138,122,1654,140,192,15,823,118,243,58,129,25,260,518
"825",106,141,42,56,47,163,164,165,1706,77,377,68,773,58,113,78,119,97,134,516
"826",199,120,94,43,29,62,93,171,1662,107,402,113,659,123,252,138,125,83,220,305
"827",109,180,17,112,93,173,92,52,1434,76,271,87,1024,80,157,64,145,42,216,576
"828",151,224,39,68,54,36,95,112,1449,70,239,49,915,114,207,59,133,78,358,550
"829",192,173,76,32,112,19,141,191,1580,80,227,11,668,103,235,174,122,33,304,527
"830",112,126,68,44,47,27,94,242,1434,48,277,35,972,123,306,108,91,83,238,525
"831",207,135,25,25,197,62,159,121,1339,309,221,27,927,58,298,80,59,62,315,374
"832",134,98,84,41,129,111,135,184,1586,105,351,81,893,98,176,26,183,62,229,294
"833",151,84,29,48,78,21,165,230,1550,154,252,94,803,156,277,47,84,14,257,506
"834",81,144,31,75,26,120,124,158,1621,54,243,145,787,108,220,128,122,62,339,412
"835",94,151,24,127,107,18,126,198,1503,73,474,91,792,51,84,103,268,77,199,440
"836",81,97,71,58,83,94,176,76,1321,101,381,63,844,36,443,102,100,82,215,576
"837",91,146,33,72,45,22,182,114,1362,150,412,101,761,64,247,154,228,117,223,476
"838",129,69,30,37,64,61,105,178,1370,111,246,62,942,70,267,42,300,103,225,589
"839",131,164,70,102,20,110,211,220,1456,70,280,140,773,40,154,53,185,18,331,472
"840",168,132,100,125,93,118,52,238,1567,169,209,20,810,32,162,75,108,50,282,490
"841",26,139,36,21,82,46,219,114,1452,259,335,115,767,37,403,89,161,92,280,327
"842",176,84,72,67,69,155,206,195,1544,113,189,150,606,57,185,107,254,103,331,337
"843",156,248,88,99,25,63,109,162,1306,121,338,36,766,107,254,121,161,74,333,433
"844",222,182,38,33,107,47,99,126,1541,50,391,151,788,81,179,32,118,124,158,533
"845",82,98,55,81,86,11,162,243,1467,33,265,63,932,32,321,46,183,55,218,567
"846",212,143,45,186,48,65,34,259,1608,68,215,113,789,157,154,41,152,78,251,382
"847",190,270,68,35,132,32,120,154,1401,97,217,32,845,114,182,165,137,61,336,412
"848",143,210,92,29,90,161,55,125,1448,150,262,73,1009,58,292,73,147,36,246,301
"849",197,128,59,97,171,42,60,158,1606,147,189,63,902,79,314,44,149,38,173,384
"850",115,161,84,86,121,57,129,222,1551,38,329,44,928,93,242,36,101,65,334,264
"851",151,40,75,53,21,77,149,145,1457,85,435,115,739,106,233,161,257,27,226,448
"852",155,132,42,57,193,133,158,221,1430,93,171,39,940,51,228,74,170,171,189,353
"853",227,160,18,61,65,68,102,176,1708,152,317,25,794,66,267,21,140,13,234,386
"854",164,38,69,16,70,40,91,156,1842,111,204,23,741,204,362,61,180,65,275,288
"855",102,135,160,9,115,41,148,247,1435,148,235,170,850,105,114,76,143,24,245,498
"856",188,100,42,87,83,70,106,220,1386,67,462,140,889,61,182,47,125,60,179,506
"857",183,169,32,35,49,67,234,83,1754,175,243,75,653,34,323,20,222,48,280,321
"858",55,165,88,75,33,31,173,139,1721,78,369,19,735,98,357,38,127,44,117,538
"859",75,132,35,46,36,110,183,110,1313,140,306,39,921,117,270,115,154,116,283,499
"860",209,101,58,81,47,195,152,185,1466,155,193,32,805,57,330,99,147,31,203,454
"861",205,80,176,67,47,29,261,106,1560,87,247,47,567,31,356,124,142,46,246,576
"862",198,126,48,78,58,52,69,186,1633,161,335,134,807,28,146,39,233,5,293,371
"863",195,84,49,32,78,55,41,231,1314,97,256,160,753,156,197,32,214,69,298,689
"864",167,73,26,39,137,95,127,161,1570,154,260,5,732,53,319,45,165,148,225,499
"865",151,151,51,39,84,67,94,193,1434,72,292,105,795,70,245,69,129,69,347,543
"866",202,182,34,57,110,30,97,247,1797,39,349,30,852,59,163,25,72,168,224,263
"867",121,186,23,11,166,80,71,145,1568,76,313,161,725,73,122,59,197,84,324,495
"868",93,121,20,104,54,45,90,224,1705,117,238,108,778,138,140,69,182,83,235,456
"869",91,109,23,96,123,130,48,128,1321,57,414,79,897,80,271,57,171,42,332,531
"870",182,134,74,45,87,72,132,150,1521,184,285,42,853,93,191,46,193,66,336,314
"871",180,68,73,107,70,76,180,134,1590,70,246,41,860,41,142,84,133,57,393,455
"872",100,146,52,29,37,76,241,93,1568,172,215,113,527,157,158,80,198,144,376,518
"873",117,181,57,52,97,85,97,127,1622,103,391,42,800,123,203,34,173,94,210,392
"874",227,91,103,97,38,158,185,197,1480,61,193,30,942,118,190,21,177,29,140,523
"875",92,143,59,37,49,59,61,206,1689,108,257,23,893,84,63,124,157,141,300,455
"876",215,216,81,88,64,37,148,203,1395,56,414,104,930,80,135,63,173,52,198,348
"877",140,128,90,83,54,102,51,235,1370,80,335,38,769,140,270,65,95,168,280,507
"878",133,95,14,64,30,83,124,178,1688,66,481,19,762,40,268,63,92,161,210,429
"879",43,55,39,65,53,181,282,165,1270,141,334,69,844,45,196,106,364,91,277,380
"880",133,45,71,79,101,96,219,82,1819,30,183,46,954,69,177,78,51,88,277,402
"881",122,76,68,162,153,53,150,140,1604,139,226,4,886,58,263,40,242,83,291,240
"882",91,251,48,47,149,78,166,170,1486,88,304,26,739,66,257,84,175,66,310,399
"883",115,194,12,28,211,38,199,189,1586,172,301,55,700,28,174,69,190,129,190,420
"884",216,83,70,173,66,89,47,254,1388,88,302,45,878,171,351,75,235,15,110,344
"885",110,107,73,56,59,77,210,197,1603,121,251,73,887,40,138,105,153,42,294,404
"886",122,143,47,41,88,32,117,204,1665,63,426,89,613,93,198,59,161,114,375,350
"887",84,60,17,81,42,44,58,132,1791,133,377,34,807,46,285,63,76,77,293,500
"888",225,191,45,71,53,21,106,106,1382,85,250,52,1027,108,243,163,133,101,240,398
"889",213,159,76,92,85,206,75,198,1210,215,246,64,790,149,194,130,176,20,275,427
"890",159,111,77,23,20,113,153,183,1469,84,157,103,843,112,272,60,264,69,144,584
"891",183,123,40,66,97,174,110,150,1074,168,406,28,914,158,231,66,289,58,330,335
"892",282,133,29,39,54,70,115,286,1500,47,398,32,619,129,160,42,206,69,356,434
"893",99,141,64,76,103,75,277,309,1473,153,476,73,693,74,208,65,54,87,151,349
"894",124,122,36,82,41,43,157,95,1579,77,239,97,833,138,289,50,90,109,386,413
"895",121,101,156,148,2,104,92,97,1402,118,489,46,791,49,260,101,95,53,181,594
"896",175,199,65,35,147,149,80,311,1072,174,227,20,760,93,131,84,240,69,342,627
"897",105,81,45,93,26,43,220,119,1571,94,159,114,923,99,357,124,131,40,243,413
"898",191,168,20,48,231,87,152,215,1383,51,423,71,973,86,169,85,71,27,161,388
"899",32,215,130,8,24,100,104,165,1621,143,261,42,651,40,175,129,156,71,464,469
"900",161,219,16,51,131,92,162,187,1465,19,281,42,705,215,174,26,181,23,485,365
"901",127,46,75,64,82,92,25,157,1818,92,301,19,897,43,243,48,144,49,261,417
"902",135,194,51,50,35,56,113,235,1543,122,234,61,819,97,360,87,77,48,307,376
"903",89,80,87,44,64,59,121,143,1585,137,411,99,799,89,180,64,92,108,257,492
"904",316,184,153,37,106,112,62,176,1476,118,220,52,939,35,146,102,126,59,294,287
"905",56,133,42,33,117,52,129,316,1614,42,250,58,720,74,334,42,219,180,162,427
"906",164,134,80,33,105,110,54,267,1445,132,280,43,850,80,161,58,256,52,205,491
"907",297,245,46,43,30,27,94,249,1471,136,257,52,849,178,68,28,147,38,425,320
"908",186,128,73,62,17,52,136,119,1605,126,264,68,685,83,247,64,91,27,335,632
"909",126,122,52,41,55,127,104,256,1759,122,199,81,697,91,159,95,240,85,219,370
"910",132,106,115,94,43,83,200,138,1602,100,235,104,714,69,96,52,200,42,313,562
"911",172,71,27,61,67,31,135,201,1647,56,325,22,757,141,141,44,165,58,477,402
"912",159,61,60,68,168,28,210,108,1417,109,452,76,853,60,238,46,125,82,336,344
"913",79,142,67,48,83,57,154,166,1623,96,348,39,666,69,165,56,203,174,316,449
"914",164,140,36,35,67,102,64,149,1551,76,295,101,684,38,313,45,168,74,326,572
"915",134,133,61,70,89,89,134,273,1494,236,154,124,927,44,162,127,174,26,223,326
"916",104,181,46,129,92,102,97,133,1520,134,284,47,785,123,172,61,273,91,199,427
"917",328,140,36,45,27,89,69,159,1368,47,400,37,752,75,233,88,156,176,307,468
"918",170,125,61,97,122,24,89,191,1897,95,220,52,672,53,187,18,171,19,396,341
"919",192,150,85,83,159,125,57,91,1239,191,247,70,936,77,251,52,182,73,296,444
"920",129,156,63,34,63,9,135,165,1486,101,148,86,973,93,157,63,216,44,249,630
"921",137,99,110,62,39,76,169,138,1370,161,246,76,853,60,339,159,179,38,302,387
"922",86,104,27,115,70,130,138,203,1629,103,218,62,838,113,224,59,126,56,341,358
"923",159,166,28,22,21,80,125,116,1796,68,365,74,668,152,197,98,127,53,287,398
"924",163,172,21,5,72,187,191,70,1630,78,260,50,1011,78,86,29,188,21,373,315
"925",175,63,133,105,47,106,103,212,1597,135,207,7,652,85,141,98,62,212,371,489
"926",127,107,184,32,149,16,105,261,1375,112,489,54,780,95,205,139,128,109,180,353
"927",197,177,39,136,41,97,142,124,1334,145,377,29,550,140,364,118,139,26,371,454
"928",224,91,69,63,54,41,98,131,1540,47,233,56,1002,78,239,45,166,134,284,405
"929",205,60,59,142,110,115,281,186,1563,64,266,25,828,45,80,91,245,59,294,282
"930",101,85,17,40,57,53,47,169,1755,66,438,18,848,84,258,193,91,45,312,323
"931",126,70,89,48,78,140,186,220,1524,92,297,136,779,93,223,61,119,63,231,425
"932",202,133,46,137,141,95,91,94,1354,235,528,68,622,62,129,38,134,76,274,541
"933",220,66,57,31,47,92,107,211,1426,93,244,41,851,49,139,142,147,76,281,680
"934",241,57,44,56,173,105,129,138,1705,73,300,38,789,97,148,22,152,88,267,378
"935",199,190,79,87,94,51,109,103,1432,205,183,98,1000,128,156,44,177,80,249,336
"936",108,110,61,64,31,85,54,139,1838,132,208,26,817,111,157,86,203,25,284,461
"937",334,97,113,56,69,107,81,169,1468,82,297,46,708,87,349,78,187,105,260,307
"938",141,192,29,65,78,43,217,210,1255,103,430,27,834,45,146,130,168,112,231,544
"939",234,102,81,46,23,72,117,133,1357,82,257,89,943,64,202,126,115,74,366,517
"940",111,128,58,80,61,75,46,149,1672,141,328,91,730,66,223,73,138,9,346,475
"941",91,80,47,50,19,76,103,163,1737,128,321,12,676,195,153,87,122,180,346,414
"942",56,147,83,73,43,247,121,190,1331,21,443,37,737,126,253,34,154,166,231,507
"943",122,250,17,73,67,18,94,137,1670,47,429,20,1008,74,105,78,117,41,265,368
"944",198,233,30,80,194,50,84,188,1377,75,248,48,836,73,114,30,225,51,314,552
"945",97,79,135,74,92,14,60,122,1692,78,172,45,696,143,119,68,271,43,299,701
"946",109,114,63,94,32,68,194,96,1581,178,283,67,992,66,167,51,204,21,279,341
