"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"632",3,15,31,6,61,22,6,4540,77,16,6,93,39,33,6,7,8,12,7,12
"633",6,11,29,8,45,9,3,4613,67,31,6,49,29,20,3,9,7,16,9,30
"634",6,10,36,11,90,11,6,4573,71,18,8,49,33,22,15,7,7,11,0,16
"635",10,13,33,6,52,23,4,4601,73,11,13,60,19,30,6,13,6,6,8,13
"636",11,6,24,4,73,18,7,4632,70,15,2,43,21,23,4,10,8,18,1,10
"637",19,5,28,8,87,17,2,4569,66,23,13,66,11,20,2,4,15,10,15,20
"638",5,4,25,8,69,13,8,4575,66,16,3,71,46,26,22,7,5,2,6,23
"639",5,9,39,12,49,15,5,4602,68,19,1,72,18,24,4,7,9,15,5,22
"640",11,4,19,11,100,16,2,4534,68,18,10,82,26,39,3,6,5,19,9,18
"641",5,4,51,10,74,11,6,4551,77,22,2,77,40,23,10,5,0,4,12,16
"642",8,1,28,7,51,32,3,4587,77,21,3,57,36,42,5,4,8,1,5,24
"643",10,12,21,7,100,18,3,4567,63,17,4,53,27,40,8,5,0,11,10,24
"644",4,10,16,10,100,20,0,4579,59,23,10,44,28,43,5,4,13,7,11,14
"645",5,3,38,6,61,15,2,4626,61,15,10,72,10,25,9,4,5,16,6,11
"646",9,3,34,6,60,11,8,4581,69,24,5,86,34,27,3,6,1,20,4,9
"647",1,13,11,5,71,5,6,4590,84,23,9,43,32,32,7,7,4,21,13,23
"648",8,9,37,8,79,14,14,4568,71,28,17,55,24,41,3,3,5,5,3,8
"649",6,6,7,14,55,9,11,4660,58,20,6,44,25,30,4,4,4,12,14,11
"650",7,6,22,9,85,12,7,4558,64,40,8,58,25,29,14,6,2,16,11,21
"651",14,1,35,19,98,17,5,4539,75,14,7,67,37,31,1,2,9,5,11,13
"652",12,1,38,3,60,15,6,4604,66,11,1,63,23,33,0,4,7,26,9,18
"653",1,11,36,11,72,8,5,4575,66,18,3,78,25,54,2,5,4,6,9,11
"654",17,3,26,4,64,15,3,4592,91,20,6,72,25,29,4,1,5,6,8,9
"655",4,15,46,0,65,22,3,4577,72,19,5,53,34,43,6,7,2,5,9,13
"656",12,6,44,6,88,14,7,4511,70,24,7,67,31,44,10,3,2,28,8,18
"657",10,4,31,10,49,15,11,4561,87,14,12,78,28,20,7,7,11,15,15,15
"658",7,3,29,10,53,14,11,4577,83,29,3,57,21,35,11,2,6,13,15,21
"659",8,2,18,7,64,5,8,4618,74,25,0,68,37,30,3,2,2,8,10,11
"660",2,4,29,7,61,26,4,4611,55,8,14,74,24,32,3,8,7,3,6,22
"661",2,1,38,0,73,23,7,4604,66,17,4,56,23,22,8,2,5,7,12,30
"662",3,5,52,6,82,22,9,4554,67,20,1,92,23,18,3,12,1,11,3,16
"663",3,10,17,2,72,10,2,4590,84,17,2,60,24,40,5,3,19,8,12,20
"664",8,8,28,8,64,7,3,4644,59,15,5,66,19,21,2,6,2,19,5,11
"665",3,8,26,5,69,17,10,4542,87,30,13,64,25,34,9,10,9,7,9,23
"666",12,5,27,6,58,19,8,4592,92,25,7,54,28,22,3,3,11,5,12,11
"667",6,14,38,4,67,19,11,4593,56,21,7,62,35,24,5,6,6,10,7,9
"668",10,8,22,2,67,10,11,4646,53,14,3,45,27,27,4,8,9,14,4,16
"669",8,5,28,5,63,14,2,4622,68,25,4,46,23,20,11,12,6,7,12,19
"670",2,11,17,15,71,17,13,4633,69,14,9,49,17,21,3,1,2,16,6,14
"671",9,2,36,7,84,27,13,4506,95,13,13,71,42,42,7,0,1,4,17,11
"672",1,6,32,7,72,17,7,4616,64,20,2,53,20,22,7,8,5,14,5,22
"673",10,6,18,6,71,9,7,4599,71,25,9,61,29,30,10,9,1,12,9,8
"674",7,9,22,8,65,10,5,4606,81,16,2,63,25,16,4,10,15,9,4,23
"675",4,13,37,4,79,14,11,4589,57,18,5,54,26,35,5,3,11,7,13,15
"676",14,6,25,9,71,9,11,4593,51,26,3,51,27,32,7,10,1,15,20,19
"677",6,5,47,0,91,15,3,4550,69,25,10,75,18,30,3,11,4,9,14,15
"678",16,3,19,6,55,19,7,4642,54,22,3,39,37,25,10,10,5,9,5,14
"679",9,3,16,8,56,23,6,4641,76,23,3,56,26,23,1,2,2,8,4,14
"680",7,5,40,2,72,27,7,4546,89,26,2,65,23,23,6,12,7,13,7,21
"681",4,13,35,2,78,10,1,4612,69,12,5,51,17,23,5,7,16,4,6,30
"682",1,7,18,11,67,27,9,4595,93,19,5,54,30,24,5,6,8,6,6,9
"683",13,2,40,5,74,10,11,4592,75,15,2,52,28,31,4,7,7,18,6,8
"684",5,2,26,8,44,18,7,4631,64,21,5,73,22,16,4,10,3,19,4,18
"685",5,5,21,8,71,21,11,4598,65,13,9,56,19,28,9,11,3,12,13,22
"686",4,17,31,8,98,3,4,4544,86,32,0,65,38,26,1,3,6,8,7,19
"687",7,2,18,4,48,9,3,4643,72,24,3,80,30,13,4,5,6,14,4,11
"688",5,2,36,6,56,20,6,4604,62,23,6,58,32,33,2,6,14,5,5,19
"689",9,13,21,1,58,14,6,4598,69,28,2,68,23,37,14,4,4,4,14,13
"690",9,6,24,6,75,16,7,4597,58,19,12,68,35,28,2,1,5,9,8,15
"691",5,13,40,8,74,32,6,4565,78,16,5,47,23,31,4,7,7,8,12,19
"692",3,4,37,2,84,10,11,4536,94,24,6,63,36,45,7,4,3,7,4,20
"693",1,2,36,9,82,7,4,4536,95,16,9,77,31,33,7,7,6,21,5,16
"694",6,6,28,11,63,7,4,4590,63,21,9,82,38,26,2,14,7,6,3,14
"695",5,4,26,14,71,16,5,4568,89,7,7,69,28,28,2,5,8,12,16,20
"696",7,6,29,13,69,13,4,4583,77,19,12,62,28,27,5,5,2,10,6,23
"697",4,10,36,1,65,18,5,4587,77,11,15,63,35,29,7,1,6,4,16,10
"698",12,2,19,5,55,18,4,4634,71,15,13,54,37,20,5,3,4,9,6,14
"699",9,7,38,7,55,20,3,4555,72,20,9,75,45,21,7,4,3,16,18,16
"700",1,9,32,13,77,8,3,4587,77,26,3,67,17,21,7,7,6,15,12,12
"701",6,14,17,11,73,11,9,4574,76,17,9,45,44,22,17,3,9,9,2,32
"702",17,9,24,10,65,11,6,4601,63,14,7,50,18,26,11,8,13,17,10,20
"703",6,9,31,10,64,9,3,4621,76,20,5,54,15,29,8,7,2,4,4,23
"704",0,4,29,3,71,22,6,4555,99,25,6,75,24,26,12,1,9,7,5,21
"705",6,6,37,5,49,23,5,4595,59,26,4,70,32,36,5,6,4,23,3,6
"706",1,4,32,6,69,10,7,4582,88,25,5,73,32,29,1,0,3,8,5,20
"707",11,3,26,4,54,7,7,4656,71,9,8,45,17,34,7,6,1,9,11,14
"708",8,10,33,5,51,27,5,4582,81,13,7,62,22,39,11,6,7,8,8,15
"709",8,6,29,2,61,17,3,4585,74,25,17,51,33,21,8,15,6,9,14,16
"710",2,5,36,5,62,23,6,4569,73,23,5,59,40,32,7,10,9,14,7,13
"711",5,4,42,7,86,18,6,4590,59,12,5,58,22,30,6,3,7,11,17,12
"712",6,7,18,4,57,6,8,4599,76,22,7,56,35,27,4,4,5,14,16,29
"713",5,21,32,13,73,10,6,4562,63,16,15,72,26,28,8,10,3,17,5,15
"714",6,7,24,3,57,7,6,4660,68,18,5,40,27,22,14,4,2,3,5,22
"715",13,5,26,3,57,6,8,4642,69,13,4,61,31,25,5,6,6,4,7,9
"716",6,6,17,2,55,24,5,4632,82,16,7,52,28,20,3,3,3,11,6,22
"717",2,8,23,16,63,20,3,4581,81,6,10,78,22,20,3,7,8,12,8,29
"718",12,8,21,7,70,12,7,4572,72,27,8,61,39,28,6,3,3,14,11,19
"719",13,3,35,9,65,7,1,4604,71,18,4,51,29,36,5,4,9,5,12,19
"720",9,4,39,6,59,19,4,4607,73,12,4,50,38,23,3,10,5,9,9,17
"721",20,6,30,4,70,20,3,4602,79,31,3,48,27,17,6,2,1,11,4,16
"722",7,10,14,8,67,17,2,4609,67,16,7,55,32,35,7,8,4,14,9,12
"723",8,6,22,6,69,18,3,4613,73,20,5,55,20,24,2,12,2,15,20,7
"724",2,7,57,8,56,23,13,4541,78,23,9,72,30,33,2,6,5,9,10,16
"725",10,9,25,6,55,16,5,4586,74,22,7,59,33,39,2,1,5,8,20,18
"726",5,8,26,10,73,11,6,4566,65,15,4,86,32,40,12,5,4,4,11,17
"727",8,4,16,1,57,5,11,4578,100,21,5,50,32,50,16,6,11,9,4,16
"728",6,6,23,12,86,13,12,4594,75,21,9,48,18,22,2,6,3,10,11,23
"729",2,5,23,7,63,11,5,4584,99,21,3,62,31,24,6,6,2,18,15,13
"730",3,5,21,13,65,18,6,4569,86,32,1,87,39,24,5,2,5,4,6,9
"731",11,10,27,13,56,15,5,4590,72,18,6,80,24,17,5,6,3,16,7,19
"732",8,2,23,3,69,9,6,4617,86,15,3,60,24,29,8,1,9,11,4,13
"733",5,4,12,9,58,13,7,4629,61,14,13,72,33,32,4,2,5,13,3,11
"734",11,8,47,5,69,14,7,4594,57,20,12,50,25,19,5,3,7,12,10,25
"735",15,6,59,7,63,28,4,4579,56,13,8,69,33,19,6,5,3,3,1,23
"736",0,8,15,8,85,18,2,4617,71,17,5,51,22,17,5,12,6,23,8,10
"737",3,13,21,1,81,15,5,4597,62,17,7,69,24,42,3,8,10,5,8,9
"738",16,3,33,8,57,20,6,4615,79,22,8,53,18,20,8,2,0,10,7,15
"739",7,8,16,6,65,1,5,4602,99,26,4,63,22,13,5,14,7,10,13,14
"740",3,9,24,4,55,18,17,4599,58,28,10,67,25,27,10,7,14,11,5,9
"741",2,5,18,4,60,10,6,4618,88,14,13,41,49,36,3,6,5,8,6,8
"742",6,10,21,7,83,18,10,4535,87,20,15,63,38,34,1,8,12,11,8,13
"743",4,1,18,25,57,7,2,4620,83,22,5,67,15,32,3,5,5,7,6,16
"744",9,7,27,0,57,18,9,4612,68,23,6,64,13,27,6,6,9,6,14,19
"745",9,9,29,14,73,23,4,4558,69,16,3,74,26,47,2,3,4,8,8,21
"746",1,1,31,7,51,14,12,4575,85,23,13,83,28,14,1,8,2,8,6,37
"747",1,7,35,7,93,14,7,4586,57,23,6,54,23,31,4,3,8,10,6,25
"748",2,5,33,10,59,19,5,4617,71,15,2,56,24,28,11,5,4,12,8,14
"749",11,18,27,8,73,29,15,4528,83,16,10,80,31,33,11,9,1,1,5,11
"750",3,13,17,10,99,19,4,4550,78,22,7,61,44,26,5,0,6,9,6,21
"751",8,16,22,5,76,16,0,4600,59,24,22,51,32,24,6,12,5,3,7,12
"752",8,2,29,4,77,30,5,4576,72,19,7,68,36,35,0,9,4,1,7,11
"753",5,10,22,9,75,19,5,4605,74,21,12,51,22,19,8,2,7,12,5,17
"754",5,9,54,6,62,13,4,4589,81,8,5,57,19,43,2,1,11,9,10,12
"755",6,6,25,6,75,21,6,4605,57,21,16,65,22,21,5,5,6,16,6,10
"756",8,4,39,4,61,13,15,4570,91,25,2,64,31,23,4,4,6,8,3,25
"757",2,9,27,1,66,23,7,4598,64,33,7,53,21,25,3,4,5,22,12,18
"758",5,10,36,6,45,11,6,4592,60,30,6,79,25,25,4,9,5,15,10,21
"759",6,7,29,8,81,23,5,4571,91,12,6,54,34,26,1,6,10,6,9,15
"760",8,6,26,2,85,14,9,4538,87,26,2,79,30,22,11,8,9,5,12,21
"761",3,3,14,9,58,14,6,4635,72,25,3,46,37,39,2,4,2,11,3,14
"762",0,6,22,1,62,9,1,4656,78,11,11,56,18,20,5,0,1,11,10,22
"763",10,3,21,9,67,15,10,4585,70,22,10,78,40,18,7,4,5,11,7,8
"764",6,4,19,8,63,8,4,4646,52,31,4,48,26,27,7,5,5,17,4,16
"765",2,5,18,4,86,17,3,4587,80,16,9,45,33,26,13,3,9,13,13,18
"766",7,8,27,5,60,21,9,4574,70,17,11,59,40,22,2,6,4,16,19,23
"767",5,18,41,6,76,9,4,4555,79,26,7,58,18,41,4,13,10,8,10,12
"768",5,5,34,5,48,8,4,4635,102,13,4,52,29,21,3,2,3,6,1,20
"769",8,6,33,12,55,8,4,4631,63,13,7,55,31,19,5,1,4,11,10,24
"770",3,12,30,4,93,15,2,4596,90,11,8,49,19,11,6,11,11,7,8,14
"771",3,4,28,1,84,17,5,4588,79,15,2,74,32,12,7,4,7,18,6,14
"772",6,10,20,7,116,11,6,4569,74,18,1,53,28,18,12,12,4,10,8,17
"773",15,8,31,9,84,18,2,4577,65,10,8,54,26,27,16,5,6,4,7,28
"774",6,13,30,2,94,15,6,4546,74,15,13,81,24,17,9,2,16,7,5,25
"775",1,8,20,11,70,9,2,4633,70,18,1,56,21,29,3,2,8,12,10,16
"776",3,5,20,6,56,18,11,4600,84,31,1,54,25,38,5,8,3,16,5,11
"777",2,8,14,9,63,15,2,4608,51,14,10,52,46,33,14,3,4,20,8,24
"778",6,2,39,13,78,10,11,4545,91,15,7,71,28,26,7,7,4,14,9,17
"779",7,6,33,6,71,19,6,4568,95,16,6,49,40,35,5,0,9,11,10,8
"780",2,4,28,3,68,27,8,4595,81,33,5,60,26,11,1,9,4,12,11,12
"781",5,1,29,5,68,14,5,4635,67,9,8,57,17,29,2,3,11,4,8,23
"782",7,7,34,2,76,11,7,4566,54,21,10,72,30,32,10,7,2,20,16,16
"783",11,9,28,3,82,9,3,4552,59,33,4,82,33,23,4,3,3,9,9,41
"784",8,4,41,7,69,14,1,4623,56,10,8,57,28,36,0,3,10,7,6,12
"785",5,18,29,10,75,36,13,4566,84,27,5,30,19,37,7,6,6,7,11,9
"786",11,6,32,1,73,15,1,4596,79,29,9,50,19,20,9,13,5,9,3,20
"787",7,4,22,5,72,11,6,4599,84,31,0,52,29,34,0,4,10,4,9,17
"788",3,13,30,7,64,18,0,4554,65,28,7,74,27,39,4,9,9,9,15,25
"789",5,6,25,12,69,4,13,4584,86,26,4,50,29,24,4,8,7,12,14,18
"790",5,4,25,7,79,12,2,4594,75,27,2,50,32,48,3,3,5,6,6,15
"791",10,8,24,7,70,9,9,4607,69,23,3,47,29,41,3,4,3,10,5,19
"792",5,5,33,7,62,19,2,4627,70,11,9,44,33,26,2,2,11,3,7,22
"793",5,5,28,5,60,4,2,4634,69,22,1,59,25,19,4,15,9,6,11,17
"794",3,10,24,2,70,9,4,4558,66,35,3,85,34,25,9,11,24,4,11,13
"795",10,8,28,4,65,18,8,4572,81,13,8,50,27,44,4,0,6,9,23,22
"796",5,9,20,7,84,23,2,4603,64,23,5,61,34,12,1,5,3,7,7,25
"797",11,8,42,12,92,17,7,4528,87,21,12,59,27,21,7,3,2,13,13,18
"798",6,11,27,9,52,15,6,4572,85,13,10,57,41,37,12,6,12,8,12,9
"799",6,4,22,6,56,11,0,4601,79,16,3,73,26,27,12,13,7,15,10,13
"800",2,6,51,6,64,21,2,4564,94,15,2,49,29,33,8,8,5,15,5,21
"801",4,3,24,2,79,16,4,4594,65,19,3,66,44,26,5,10,2,8,14,12
"802",2,3,35,2,48,11,3,4616,76,37,15,68,11,27,8,4,4,4,13,13
"803",6,14,32,2,84,12,3,4593,78,20,6,51,17,37,7,0,4,2,13,19
"804",14,7,25,2,61,14,2,4606,79,17,4,47,38,17,12,9,7,13,9,17
"805",10,6,34,3,67,22,14,4595,62,14,12,61,23,25,2,7,6,11,17,9
"806",2,20,27,6,78,3,5,4590,68,21,7,63,37,24,4,3,2,9,7,24
"807",5,15,22,17,69,20,2,4621,59,23,5,60,19,20,5,6,8,9,10,5
"808",5,10,26,7,54,11,7,4599,76,29,4,66,18,32,1,5,3,15,3,29
"809",6,10,30,6,84,20,2,4576,65,13,6,79,36,19,4,6,4,15,5,14
"810",4,10,14,17,54,17,12,4617,67,15,12,54,24,35,3,5,4,8,11,17
"811",6,6,33,6,61,13,9,4631,78,10,12,53,25,17,7,5,6,4,5,13
"812",6,10,35,6,87,6,3,4572,89,23,3,57,27,38,4,8,4,1,11,10
"813",3,5,19,5,65,20,4,4647,74,17,3,58,25,30,4,0,2,2,7,10
"814",7,10,28,2,55,14,3,4630,56,18,2,62,35,28,5,3,9,13,7,13
"815",2,15,24,9,64,10,3,4604,71,12,6,69,27,41,4,6,13,3,4,13
"816",11,8,23,6,81,9,6,4648,59,5,14,42,32,16,1,2,7,4,9,17
"817",5,8,26,8,54,10,5,4612,71,20,4,66,37,17,2,19,7,11,10,8
"818",5,5,21,15,73,19,12,4561,73,25,4,41,42,40,2,4,10,7,8,33
"819",3,0,25,5,69,10,2,4615,60,19,22,60,29,23,7,9,13,10,12,7
"820",2,7,27,4,67,14,3,4605,97,16,7,60,28,22,4,6,4,7,5,15
"821",14,4,50,6,58,16,5,4564,71,25,4,58,43,26,2,1,7,8,2,36
"822",7,9,30,9,72,23,7,4568,78,22,12,79,29,18,3,4,1,6,5,18
"823",7,4,44,11,68,19,9,4559,85,29,8,65,35,18,12,4,3,3,5,12
"824",11,5,31,5,63,8,6,4584,94,10,7,69,31,27,3,6,5,10,9,16
"825",5,8,35,7,63,17,5,4607,72,13,10,52,30,27,4,3,8,7,9,18
"826",9,4,39,8,85,13,6,4576,79,24,5,55,32,24,4,3,2,5,14,13
"827",6,6,25,5,65,14,3,4573,75,36,6,81,33,19,1,6,6,10,6,24
"828",5,12,24,3,78,15,6,4558,78,23,6,58,31,39,10,16,8,12,7,11
"829",3,2,25,3,66,19,6,4626,58,20,5,62,28,11,2,5,7,9,15,28
"830",6,0,19,8,56,9,4,4623,89,19,4,48,26,24,4,10,13,10,9,19
"831",7,7,28,5,52,24,2,4612,90,26,5,59,25,17,5,2,2,10,5,17
"832",3,5,38,5,66,12,7,4592,81,18,2,58,40,25,7,5,3,6,13,14
"833",20,4,13,7,71,21,2,4553,66,26,14,80,24,37,3,8,11,16,10,14
"834",8,5,26,5,67,14,7,4619,59,21,1,64,29,26,3,5,5,13,6,17
"835",1,10,51,5,73,18,1,4554,65,21,19,61,57,21,6,4,3,6,12,12
"836",8,7,17,9,49,12,10,4594,83,21,19,50,29,32,9,3,6,10,8,24
"837",6,7,24,8,63,10,4,4556,117,22,8,67,33,16,11,2,9,2,11,24
"838",15,6,31,4,71,11,10,4603,95,15,7,58,20,32,3,1,4,2,5,7
"839",11,10,24,3,75,12,9,4600,96,13,2,64,28,18,5,5,5,5,6,9
"840",12,7,18,8,52,9,17,4602,84,19,3,73,26,31,5,4,5,4,10,11
"841",0,7,15,5,66,14,3,4636,66,19,7,49,25,24,21,3,2,9,4,25
"842",10,1,24,10,67,13,3,4593,78,12,5,43,31,41,8,12,6,11,14,18
"843",4,10,22,12,82,9,4,4582,82,26,2,56,15,44,10,1,2,10,14,13
"844",10,5,38,5,72,19,6,4597,57,17,1,72,21,31,7,7,7,6,6,16
"845",6,13,24,5,58,4,15,4586,74,26,5,72,30,22,12,3,2,7,15,21
"846",4,8,30,3,49,3,3,4603,109,22,3,47,24,42,5,5,3,7,15,15
"847",6,9,26,2,47,22,10,4635,59,28,6,62,20,29,2,8,0,10,8,11
"848",3,12,46,4,49,2,14,4589,75,7,2,63,22,36,7,5,17,16,14,17
"849",8,4,28,11,62,21,3,4530,72,29,8,103,21,37,3,2,4,16,11,27
"850",11,5,27,3,77,14,3,4583,92,24,2,52,34,31,4,3,5,3,2,25
"851",8,2,43,8,94,7,9,4587,56,27,8,68,25,20,6,3,1,5,6,17
"852",2,2,33,9,69,24,8,4568,82,21,15,70,37,25,6,2,1,7,4,15
"853",11,7,15,6,74,14,2,4552,71,22,3,70,32,37,6,11,18,21,4,24
"854",8,9,22,4,83,16,7,4611,67,15,8,57,24,22,1,13,0,14,2,17
"855",1,8,22,2,36,14,1,4596,75,35,8,89,32,29,7,3,11,7,8,16
"856",1,3,28,14,60,29,10,4594,59,23,7,58,36,34,10,3,1,6,6,18
"857",5,16,32,7,63,9,5,4597,50,31,9,68,25,40,10,1,8,2,11,11
"858",9,4,25,6,78,11,8,4599,91,21,5,48,33,24,3,2,3,12,7,11
"859",4,9,26,3,64,11,23,4583,83,34,9,51,26,26,4,4,9,8,7,16
"860",1,10,20,8,54,16,5,4656,54,25,9,49,24,25,6,11,3,7,4,13
"861",3,4,38,14,51,22,8,4585,85,24,3,50,22,29,8,2,6,11,7,28
"862",8,0,37,4,43,12,7,4587,89,23,5,67,31,20,14,6,7,18,7,15
"863",8,5,22,7,66,9,7,4554,89,18,3,98,16,28,3,8,14,15,10,20
"864",6,7,33,9,80,25,3,4594,66,15,3,45,22,42,2,13,3,11,8,13
"865",3,4,40,2,79,7,8,4524,73,25,13,74,35,27,22,8,5,11,17,23
"866",8,7,38,2,56,13,2,4604,74,24,5,64,25,24,5,6,4,17,8,14
"867",12,7,24,4,46,13,2,4636,89,24,3,62,16,28,1,4,10,3,5,11
"868",13,6,35,12,77,20,7,4552,71,19,5,54,32,29,1,6,7,19,10,25
"869",14,7,36,4,52,15,2,4621,75,13,3,51,23,22,6,19,5,7,16,9
"870",6,9,27,10,73,4,3,4628,58,11,3,70,23,29,4,3,8,8,9,14
"871",10,10,19,12,68,11,8,4556,86,15,8,59,28,45,8,13,6,9,12,17
"872",10,6,23,7,59,8,2,4617,58,23,13,73,18,29,10,10,11,6,7,10
"873",6,6,31,6,81,31,10,4494,90,27,1,61,31,42,9,2,3,23,12,34
"874",7,6,26,7,57,12,7,4622,59,16,4,72,20,20,13,14,3,11,9,15
"875",6,6,14,4,59,22,17,4637,72,3,11,67,11,20,5,4,13,9,12,8
"876",5,6,32,3,93,8,8,4575,90,17,7,54,35,16,10,9,4,7,9,12
"877",6,10,24,7,81,19,13,4599,66,11,10,60,18,21,13,3,8,14,4,13
"878",14,11,22,5,38,17,4,4588,82,29,4,64,23,43,9,5,6,13,10,13
"879",1,4,27,4,59,39,1,4612,65,23,5,44,22,37,4,3,9,12,7,22
"880",2,5,29,18,69,19,4,4608,70,15,5,64,37,8,6,0,6,20,5,10
"881",1,12,15,11,66,15,6,4610,71,16,12,76,21,19,2,6,8,5,5,23
"882",6,5,15,2,62,13,1,4535,103,17,5,81,52,28,8,4,24,13,7,19
"883",4,10,33,19,60,9,2,4631,57,20,4,57,21,28,4,5,3,11,9,13
"884",9,5,22,2,55,17,15,4648,55,30,8,43,27,20,1,10,6,3,4,20
"885",7,5,37,5,67,22,9,4560,84,12,5,66,49,36,7,0,3,4,10,12
"886",5,3,30,7,53,16,8,4630,84,20,6,50,16,21,8,4,6,15,4,14
"887",6,2,20,18,48,18,5,4579,58,19,4,109,25,28,10,7,9,6,8,21
"888",7,6,23,7,67,15,7,4588,81,24,10,65,19,23,7,4,1,19,10,17
"889",2,4,28,6,104,14,10,4562,60,22,9,60,22,38,15,9,8,10,5,12
"890",14,4,27,6,60,17,4,4605,84,14,4,62,29,39,2,0,4,8,7,10
"891",11,10,25,3,75,11,2,4584,88,14,3,57,28,26,14,4,5,11,10,19
"892",8,7,28,0,66,28,1,4603,75,11,11,56,31,22,7,1,3,10,3,29
"893",11,13,29,3,70,18,3,4605,75,14,13,59,13,28,5,3,4,16,10,8
"894",3,8,15,4,42,10,3,4645,65,20,11,52,29,29,1,6,13,16,12,16
"895",10,4,22,5,58,14,3,4568,86,28,4,81,28,43,4,5,5,4,4,24
"896",5,2,21,10,56,14,5,4646,61,23,7,61,25,25,1,10,5,4,5,14
"897",7,5,28,15,76,16,3,4580,69,16,8,71,33,28,6,3,2,7,7,20
"898",2,7,27,14,69,17,5,4574,78,22,0,55,38,30,6,6,3,16,9,22
"899",6,3,30,5,68,12,0,4629,55,18,3,66,22,17,11,8,4,12,10,21
"900",2,6,16,3,64,12,9,4618,71,24,5,61,16,40,7,6,3,10,14,13
"901",3,4,9,7,56,15,9,4651,55,14,0,64,22,33,8,7,9,9,7,18
"902",8,3,22,11,53,7,7,4569,94,37,14,43,36,25,9,16,5,10,17,14
"903",5,3,27,10,88,26,6,4595,56,21,4,55,22,27,11,7,8,19,1,9
"904",7,4,27,10,53,6,5,4634,48,51,2,62,27,26,2,3,5,11,8,9
"905",13,6,42,8,75,8,2,4567,70,13,6,52,52,26,2,4,4,17,11,22
"906",10,1,31,6,70,14,1,4583,77,20,1,53,33,38,7,14,1,8,10,22
"907",5,8,46,7,70,25,6,4603,50,12,11,44,22,25,8,0,4,14,11,29
"908",14,5,30,8,66,11,3,4641,63,23,8,43,22,14,6,4,8,6,7,18
"909",1,8,27,10,78,16,4,4561,98,22,3,67,23,35,7,6,4,13,8,9
"910",6,6,23,7,73,16,11,4620,59,24,8,42,30,29,4,7,3,8,4,20
"911",7,4,39,6,57,10,4,4612,71,12,16,64,24,25,4,11,6,2,6,20
"912",6,8,17,8,58,7,8,4638,66,20,4,52,22,24,3,4,5,11,18,21
"913",9,7,42,6,89,4,9,4560,81,22,8,77,24,18,2,2,8,6,10,16
"914",9,12,21,1,80,15,7,4572,81,13,4,63,39,29,3,5,10,10,9,17
"915",7,9,23,7,79,15,5,4553,86,27,15,59,26,43,7,0,4,9,13,13
"916",11,8,40,0,94,13,7,4565,83,12,4,65,35,23,4,2,4,10,4,16
"917",4,10,27,6,64,12,5,4631,71,13,9,67,27,16,5,2,3,5,10,13
"918",1,1,32,3,71,12,7,4565,99,16,3,77,26,36,6,6,0,10,14,15
"919",12,4,21,3,86,14,9,4560,88,28,9,55,28,20,3,2,18,16,7,17
"920",2,8,30,7,73,20,8,4560,50,27,11,76,27,46,6,8,8,14,6,13
"921",2,4,25,5,51,17,5,4644,66,11,5,45,36,27,9,10,2,11,8,17
"922",9,4,25,3,54,10,10,4587,114,14,3,73,15,22,10,7,7,11,6,16
"923",14,2,26,10,73,21,1,4615,70,17,3,64,23,14,6,4,3,17,6,11
"924",6,10,27,7,70,19,5,4575,71,27,6,68,24,32,2,7,8,4,4,28
"925",5,6,31,11,58,10,1,4622,73,22,6,58,25,32,11,4,1,11,8,5
"926",7,9,24,7,56,16,3,4612,80,17,7,63,38,15,8,0,6,16,4,12
"927",4,8,23,6,84,14,1,4564,68,18,7,85,23,29,6,7,5,9,17,22
"928",5,9,35,8,40,7,4,4631,69,22,2,65,31,31,5,7,5,6,1,17
"929",6,7,19,6,64,22,4,4618,73,13,13,65,28,18,2,6,4,8,10,14
"930",14,9,24,9,84,13,1,4580,81,12,13,66,31,25,2,2,9,11,8,6
"931",5,9,20,3,75,16,14,4588,64,16,6,62,28,24,12,9,10,6,23,10
"932",5,7,29,9,64,6,8,4601,76,14,4,68,31,23,11,7,5,18,6,8
"933",5,18,22,12,52,15,8,4611,71,23,5,48,35,22,8,14,1,9,10,11
"934",6,4,24,2,62,13,4,4571,91,26,5,70,29,37,11,9,5,13,6,12
"935",3,6,26,11,75,8,8,4631,47,8,5,61,29,30,8,7,1,8,5,23
"936",3,7,38,6,67,20,5,4537,80,16,8,78,19,47,15,16,3,1,9,25
"937",2,4,22,7,64,15,4,4631,68,13,8,60,22,26,3,8,8,10,8,17
"938",3,3,16,5,63,16,3,4615,74,25,7,55,19,29,12,5,7,10,10,23
"939",8,5,31,6,64,15,2,4576,69,28,9,70,38,28,15,4,5,2,7,18
"940",8,9,28,10,89,14,4,4577,48,18,3,61,30,33,1,6,10,23,8,20
"941",8,7,19,9,44,15,14,4604,71,25,5,73,28,16,7,3,10,12,9,21
"942",1,4,21,5,56,12,8,4590,98,23,4,80,16,30,4,5,11,4,11,17
"943",10,6,26,5,70,12,4,4599,57,11,8,61,31,43,10,8,3,8,6,22
"944",6,11,18,6,64,7,3,4560,76,15,14,74,39,35,4,19,7,10,15,17
"945",6,3,17,4,58,17,5,4650,55,15,7,64,27,18,0,10,2,7,19,16
"946",5,4,26,6,72,16,3,4606,64,23,10,49,33,27,4,7,1,5,10,29
"947",3,1,31,3,71,22,5,4584,55,28,0,75,19,33,5,4,9,24,8,20
