"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"539",42,27,43,15,25,21,43,28,13,12,20,28,49,27,49,27,19,7,25,21,74,41,15,3,33,68,30,22,19,7,19,49,20,3,3,7,29,11,7,87,18,15,66,33,16,20,39,22,14,27,58,50,34,44,22,16,32,26,20,37,52,7,18,16,70,38,11,36,25,9,8,27,38,21,18,22,12,33,18,15,58,22,54,43,56,34,33,20,20,25,43,17,22,21,6,11,74,38,21,21,50,21,32,57,37,6,4,14,34,25,31,55,43,70,46,8,37,43,18,28,33,34,36,5,29,16,57,12,9,20,38,36,30,21,34,29,61,27,40,47,13,18,47,19,29,41,63,27,42,7,13,12,32,53,44,36,19,12,31,66,45,41,31,18,8,46,30,22,7,25
"540",35,17,14,57,30,48,7,25,12,61,69,31,22,10,14,34,24,24,46,9,25,40,50,69,58,20,4,32,40,74,20,39,26,38,14,23,5,75,36,3,50,24,15,23,24,19,44,23,15,32,6,12,26,33,22,29,45,5,22,18,28,48,30,26,47,37,13,39,18,21,47,22,52,47,56,39,16,48,42,53,23,46,16,46,10,21,21,31,39,14,6,44,4,29,10,26,42,40,15,5,20,23,26,15,24,40,22,7,14,33,15,32,28,13,93,21,0,25,22,52,28,12,13,13,15,27,47,25,21,37,49,37,7,8,70,1,6,58,28,17,37,11,22,50,18,73,15,8,43,48,19,45,35,22,16,25,22,45,78,64,37,27,60,40,24,18,20,22,8,20
"541",26,9,4,50,7,27,50,81,33,102,51,61,21,28,43,57,23,10,33,48,8,21,21,12,12,30,8,31,31,16,45,31,26,16,19,19,6,37,22,33,19,41,16,17,38,83,9,38,29,62,23,74,16,11,33,62,19,7,37,24,10,22,63,25,7,32,22,38,21,27,51,15,51,47,79,31,38,50,19,23,19,68,8,26,7,62,44,25,49,26,17,4,21,24,23,12,38,22,9,20,29,13,5,28,59,13,58,23,9,21,20,12,25,4,28,18,32,11,13,12,27,28,35,73,36,12,17,11,11,5,23,13,18,14,30,68,50,12,25,54,50,17,10,26,51,54,34,21,18,12,28,28,18,14,10,31,12,29,11,20,14,24,26,57,48,18,106,27,81,49
"542",2,20,25,59,19,33,17,12,4,67,4,99,36,34,18,40,10,35,39,13,33,25,43,11,66,40,20,43,32,7,33,18,21,17,32,26,19,21,47,51,42,60,34,45,8,48,17,68,34,43,53,28,23,9,19,32,9,22,23,13,6,53,82,28,29,22,31,34,53,21,16,56,29,45,5,40,34,23,39,25,18,22,25,10,15,25,21,25,25,26,10,11,15,31,9,6,23,11,37,43,47,70,8,49,8,29,24,21,23,19,46,16,28,67,12,18,51,20,24,21,31,22,29,19,19,17,9,16,35,38,48,12,16,5,19,30,69,49,22,19,28,5,24,20,7,48,14,38,58,45,12,51,54,82,13,9,29,31,24,26,53,37,37,18,45,55,29,17,45,21
"543",30,17,17,41,21,32,22,32,21,15,17,70,9,19,48,15,39,3,20,40,31,30,82,6,68,44,11,14,45,24,6,35,30,44,10,26,27,10,54,51,18,32,48,3,16,22,6,6,25,26,22,13,11,56,43,26,21,14,18,3,6,25,34,33,18,71,54,16,45,49,22,14,45,34,24,56,43,17,53,40,25,21,40,17,25,47,21,38,21,10,17,38,19,24,40,36,9,56,33,21,22,27,39,55,25,29,25,36,54,32,36,35,53,18,69,32,17,61,26,24,16,28,59,34,11,27,29,45,31,39,40,50,38,11,23,17,30,9,76,32,45,9,22,11,35,42,25,37,13,23,8,21,18,64,2,24,33,15,45,28,27,2,22,68,57,24,7,19,28,4
"544",10,8,45,30,7,37,5,9,41,42,9,38,28,17,49,51,36,21,14,18,19,41,12,30,23,51,10,23,8,11,55,17,16,7,31,65,24,24,62,11,62,13,34,4,40,12,46,13,80,20,12,31,50,28,61,40,39,8,23,64,19,33,36,69,13,29,20,18,34,63,31,46,15,26,58,36,19,41,24,23,14,4,17,31,22,20,30,19,34,14,5,60,35,26,31,1,25,67,27,77,34,45,67,5,15,60,20,22,46,49,21,41,41,45,11,24,9,22,46,30,42,35,23,20,24,35,28,36,11,33,19,44,6,44,45,33,21,19,62,22,31,14,28,39,13,21,25,18,25,25,50,58,34,38,11,16,33,11,33,38,24,17,16,47,35,8,25,42,10,13
"545",21,35,49,27,19,42,28,15,5,20,39,41,15,19,16,15,14,26,7,19,32,37,28,40,8,33,15,15,13,30,32,58,56,68,11,55,25,13,13,39,17,18,28,28,12,51,49,51,15,23,45,13,22,31,10,34,41,30,41,27,21,24,52,9,23,46,36,39,20,29,43,37,10,12,26,30,38,9,8,11,25,35,46,32,27,42,23,23,66,35,8,25,21,8,28,91,38,59,39,28,20,33,15,60,2,21,10,29,43,9,22,11,10,9,10,18,65,62,28,18,45,24,10,34,23,36,30,39,54,44,45,28,14,21,19,43,47,59,7,33,37,34,35,33,14,25,45,29,71,3,22,32,18,14,22,24,56,52,44,43,16,23,46,64,7,61,28,11,24,16
"546",50,41,81,35,29,20,20,46,27,40,30,16,27,16,37,42,14,10,40,7,51,19,43,67,20,35,29,27,44,62,23,53,32,23,52,32,42,62,34,19,15,24,19,47,16,13,66,32,23,14,39,21,16,9,3,20,9,40,43,58,35,7,20,45,28,61,34,24,31,14,26,48,37,4,12,29,6,74,43,29,34,20,42,26,22,31,21,21,18,16,16,36,37,52,28,21,36,13,30,24,15,9,24,15,20,33,15,15,11,102,41,16,17,29,46,14,8,18,16,34,54,13,18,84,31,17,18,62,11,51,34,55,38,19,54,7,10,24,44,74,23,22,3,13,10,13,10,19,12,14,28,14,17,29,8,8,106,20,88,9,29,43,22,16,18,45,26,14,20,10
"547",13,16,47,34,11,46,41,56,68,65,6,33,18,22,10,4,19,38,14,12,57,36,48,34,4,45,19,19,16,27,27,19,9,69,32,18,19,61,16,38,3,11,61,45,17,78,33,29,27,32,40,27,50,43,11,26,62,17,26,27,12,13,27,34,55,32,37,11,13,25,45,31,6,23,34,38,8,20,61,1,50,61,43,30,42,14,2,34,12,10,22,41,9,24,25,56,18,27,51,48,16,14,25,23,35,11,29,20,14,11,30,79,38,68,8,6,33,14,7,15,14,15,18,13,19,26,17,50,11,9,38,42,19,22,5,15,8,39,23,64,20,6,15,28,54,20,17,88,14,19,51,23,70,23,59,74,37,33,19,17,11,27,33,92,23,47,51,7,43,20
"548",48,26,32,8,15,8,9,45,66,36,24,15,34,37,31,40,28,42,10,40,42,31,62,32,28,16,19,12,44,2,18,21,27,36,17,12,36,44,28,13,12,16,24,33,11,33,59,18,18,28,26,35,29,60,41,56,35,18,10,16,27,18,22,32,50,86,41,43,20,18,16,20,20,35,33,14,38,30,19,9,42,23,29,25,13,8,17,22,19,44,15,49,40,35,43,23,14,53,13,29,23,13,19,43,27,21,36,27,13,21,47,32,7,10,43,8,70,112,64,23,49,14,64,40,11,32,16,18,42,19,10,31,4,12,35,87,58,24,11,28,15,43,16,29,13,8,23,23,54,28,9,15,6,64,29,19,57,22,49,51,67,40,3,16,66,24,12,35,8,33
"549",41,51,1,15,23,18,35,13,24,43,49,28,12,40,40,17,16,33,37,22,33,6,19,28,87,68,15,17,37,17,16,19,32,21,32,60,28,44,20,18,17,13,42,23,23,12,10,19,11,52,20,16,27,31,50,52,14,17,39,35,18,27,18,21,4,10,6,57,13,19,39,69,31,40,25,22,21,65,12,7,9,42,29,52,18,18,29,52,27,25,16,23,22,20,36,32,59,19,26,21,19,24,26,30,18,36,36,40,33,22,49,27,32,2,21,25,40,4,17,4,5,24,39,26,18,38,66,17,66,53,63,22,28,37,41,28,36,148,22,18,45,10,50,34,45,51,8,32,24,51,19,34,16,5,35,19,17,42,32,24,9,20,38,41,8,50,54,17,38,35
"550",51,43,12,12,36,38,11,43,9,17,12,9,24,7,20,37,35,19,39,15,11,18,42,10,19,34,27,44,11,17,24,9,10,19,31,35,4,19,33,9,36,20,37,28,49,28,27,39,31,15,15,37,73,74,53,23,10,7,23,17,16,13,29,24,16,22,29,40,11,57,33,42,40,14,48,23,75,6,30,21,26,52,11,36,46,40,28,25,31,19,42,14,11,37,29,27,82,28,41,27,27,61,36,20,24,24,37,14,26,18,50,33,28,13,32,27,34,37,15,24,30,18,17,32,19,29,38,0,20,12,12,18,20,36,74,19,51,43,59,40,56,33,38,67,28,41,9,17,20,18,28,28,8,11,21,74,9,89,66,46,56,9,38,16,66,26,10,33,47,27
"551",29,39,26,36,64,41,31,37,34,43,17,18,63,45,64,10,16,5,41,9,31,18,32,29,36,40,19,20,21,21,24,7,64,40,10,21,42,6,35,20,25,13,48,14,11,70,60,47,40,15,34,27,30,36,15,12,50,45,29,14,15,20,65,8,48,32,56,24,54,13,27,16,25,22,16,19,67,15,10,30,13,33,33,19,7,29,6,83,20,68,50,74,8,33,26,45,16,33,17,44,16,13,5,9,7,45,48,20,49,41,7,21,26,11,33,8,6,47,39,55,21,20,30,28,48,16,35,14,56,6,62,51,41,10,37,9,8,19,18,13,21,43,58,16,12,10,17,29,10,19,13,15,41,31,27,24,59,30,46,28,21,33,42,24,25,32,55,32,31,30
"552",57,14,26,45,44,19,32,13,28,61,5,64,25,23,44,35,14,24,22,13,43,12,45,60,10,10,20,40,27,51,12,45,32,7,10,29,15,25,10,23,40,11,18,29,59,38,83,80,28,36,13,60,20,38,19,21,27,32,57,16,4,61,10,24,26,52,26,44,8,46,50,39,16,17,26,12,18,18,5,24,22,39,13,15,6,15,29,18,12,14,10,17,57,56,49,34,28,14,25,31,40,18,19,45,4,8,9,59,37,15,18,49,15,30,12,32,34,29,63,9,29,91,25,13,63,43,15,19,20,11,21,16,58,59,35,25,38,74,19,48,16,7,31,48,73,8,29,32,29,11,46,25,29,44,17,29,16,20,23,47,19,70,33,19,29,26,10,14,10,34
"553",65,21,8,32,57,54,42,16,18,12,54,37,16,28,20,27,42,24,30,23,11,63,9,44,18,20,35,30,41,45,31,97,59,25,38,1,21,18,48,60,16,6,11,44,44,2,9,79,58,5,27,27,13,20,10,34,18,52,46,34,19,13,22,45,19,31,55,20,23,67,14,41,16,27,57,23,15,53,61,26,39,17,23,26,47,29,46,19,51,23,24,40,60,19,12,24,20,32,8,13,10,13,27,27,25,20,14,24,58,45,14,30,21,41,31,23,78,56,20,24,34,31,14,45,65,34,21,36,14,34,34,3,11,25,41,26,20,69,8,32,20,8,13,40,43,10,38,8,22,8,28,5,15,20,15,8,46,44,22,18,40,36,1,26,23,25,19,35,39,13
"554",58,49,15,16,22,9,106,10,40,17,8,19,15,5,40,31,33,32,45,17,50,23,12,39,31,38,14,30,36,21,24,13,21,11,22,20,14,3,54,47,60,34,34,14,7,26,37,6,40,18,47,42,91,13,26,14,31,3,45,34,111,31,29,49,15,56,19,20,21,25,55,30,25,51,21,38,35,21,30,42,22,10,41,23,59,33,14,41,20,23,62,32,42,21,29,36,53,13,13,12,24,33,29,38,28,47,9,61,26,25,33,20,52,28,35,9,16,46,16,15,12,25,20,38,17,55,23,32,27,26,19,33,20,18,28,24,58,15,4,32,27,26,30,71,32,37,31,33,28,7,35,13,27,19,37,29,14,16,51,18,7,23,39,27,16,25,41,14,23,33
"555",25,40,30,22,48,18,5,92,33,41,22,5,21,32,14,27,15,35,66,24,70,40,37,13,10,28,41,17,9,5,22,23,29,99,47,14,37,73,19,38,27,8,1,20,21,16,27,25,30,36,8,12,37,17,10,20,43,20,21,10,18,51,4,26,3,40,41,50,17,49,48,11,31,6,13,38,30,26,13,16,6,11,37,24,21,19,45,34,49,17,29,39,40,70,25,40,3,22,73,8,9,19,21,16,43,81,13,10,59,12,13,35,49,22,35,17,12,42,32,18,38,11,26,19,39,33,44,23,20,3,88,33,25,61,25,25,14,19,18,41,28,14,25,73,58,22,22,28,31,42,11,51,80,5,20,72,42,16,35,21,44,32,16,28,3,44,39,38,37,22
"556",38,44,16,33,17,34,37,17,10,21,23,38,10,32,39,24,22,58,42,20,18,14,43,41,23,19,28,41,25,10,16,25,19,6,62,13,26,23,65,33,51,32,31,25,29,71,9,61,16,26,4,36,28,90,86,33,12,16,51,21,31,0,43,19,7,10,17,29,15,10,29,69,6,59,79,16,27,31,19,33,45,54,19,2,34,20,6,21,54,29,23,25,23,39,31,21,15,14,91,13,38,42,51,20,24,18,44,5,22,18,37,20,15,12,26,45,11,12,20,42,34,38,44,53,31,29,39,17,2,19,34,55,11,28,58,28,64,15,9,15,24,31,12,30,25,75,57,10,44,40,51,20,14,13,26,34,25,14,28,17,16,11,50,6,66,35,53,19,17,11
"557",10,33,27,30,13,25,48,49,47,14,29,20,20,44,11,18,38,39,19,18,13,21,13,17,30,91,62,43,21,26,40,26,11,27,22,64,57,28,21,30,21,30,61,9,26,52,43,21,60,53,45,39,39,37,17,17,62,10,25,38,15,11,16,1,12,34,59,27,37,24,33,44,55,19,24,19,22,44,54,31,26,23,35,29,28,2,36,32,24,24,31,43,29,15,10,30,31,30,33,28,38,23,23,45,26,25,10,21,33,31,9,20,33,65,37,70,28,11,28,21,14,17,38,19,28,32,8,8,15,50,26,27,21,7,43,19,14,17,39,33,17,54,20,13,7,19,9,18,36,12,11,41,30,9,49,40,35,19,9,53,69,50,31,29,14,20,38,33,67,36
"558",31,26,14,27,21,45,48,22,31,64,41,17,14,30,18,22,35,14,50,22,17,39,24,21,27,41,16,36,34,14,24,57,25,29,60,16,44,6,32,61,28,18,81,43,52,18,29,8,56,50,15,15,123,7,15,23,31,13,25,3,32,28,26,34,15,7,28,27,39,21,55,19,28,19,42,71,11,81,31,23,16,7,28,34,8,37,17,52,17,21,22,59,67,17,18,26,16,10,29,37,41,37,76,26,8,10,60,16,29,16,28,21,26,23,47,19,26,46,47,24,25,35,24,47,33,28,35,17,25,8,15,32,19,34,12,24,26,15,16,50,16,15,12,20,12,49,25,26,7,34,40,33,16,33,85,18,32,53,23,24,40,7,12,11,34,13,25,39,18,39
"559",35,15,6,35,21,46,8,31,44,49,58,78,41,25,18,60,6,31,16,21,13,36,3,44,19,22,16,41,32,27,36,11,35,6,48,23,14,22,11,94,20,49,7,8,67,51,38,33,31,56,75,44,42,21,38,32,19,15,11,39,34,25,3,42,77,34,14,24,27,25,31,49,15,41,45,28,32,21,0,19,32,45,71,51,9,47,12,6,27,50,26,29,49,24,7,39,42,67,6,24,18,15,36,26,18,44,8,11,8,47,21,14,12,45,31,26,17,18,3,80,52,15,21,38,24,53,18,33,27,2,30,17,13,18,53,11,17,34,62,19,14,25,35,39,44,74,26,34,18,8,31,20,31,29,17,11,32,19,34,4,24,53,24,34,20,41,23,14,6,19
"560",5,25,58,49,36,17,32,17,39,20,21,20,20,34,42,14,40,41,48,21,25,33,23,39,8,9,53,31,82,22,26,4,25,6,21,19,48,21,27,44,40,36,18,22,12,26,42,51,29,11,70,37,26,38,19,19,24,25,52,31,5,3,7,28,6,7,51,52,28,43,14,18,23,55,23,5,39,75,11,18,22,29,48,11,11,31,62,99,66,41,18,50,13,29,33,41,16,22,43,44,31,54,18,21,10,48,37,25,19,21,27,36,16,7,30,26,20,9,22,58,31,10,31,48,18,17,4,29,11,15,31,62,37,20,38,38,11,42,21,53,14,34,55,14,63,12,24,19,10,22,61,17,9,51,58,28,1,38,23,24,37,28,19,41,22,24,34,30,32,21
"561",32,14,12,28,17,22,34,43,9,8,18,24,15,23,13,18,27,14,20,18,17,9,56,14,14,31,46,13,21,22,9,71,38,22,16,23,20,23,20,14,49,53,24,27,15,25,18,33,35,24,23,46,8,24,11,46,14,21,26,56,43,19,22,17,11,48,13,64,24,47,40,10,18,4,73,5,27,51,35,14,23,33,30,14,89,21,32,25,38,71,11,13,25,39,17,60,45,70,26,19,13,20,42,55,29,14,45,41,27,34,23,19,21,42,8,41,15,58,23,5,22,40,50,18,8,48,37,38,29,44,32,80,25,18,39,26,13,10,46,25,102,55,49,30,8,12,24,61,37,23,17,38,4,41,13,26,35,12,22,14,36,43,66,33,62,13,26,76,25,2
"562",68,40,47,16,22,29,34,26,27,18,10,71,31,19,21,61,38,51,23,10,32,25,21,30,28,32,52,41,19,29,32,21,26,9,28,23,31,44,49,15,19,41,25,54,6,46,26,49,8,11,17,35,52,25,20,19,47,26,25,22,23,3,10,18,25,28,16,47,25,5,26,53,28,21,21,20,28,28,23,23,49,53,33,8,40,29,14,21,37,8,29,29,30,12,36,7,92,19,13,26,8,8,45,23,15,3,64,62,92,33,28,24,13,58,27,12,8,30,13,17,27,94,79,10,23,22,48,28,24,16,23,51,26,29,8,51,17,34,39,12,12,47,39,25,31,50,31,48,6,50,32,13,16,30,23,19,40,14,28,49,12,21,20,21,8,20,25,69,36,43
"563",45,60,40,8,29,16,46,2,46,30,40,12,57,8,21,30,47,30,27,34,26,74,26,35,11,48,24,18,25,43,17,21,23,18,18,77,69,16,8,10,33,76,28,22,21,38,15,15,11,9,27,3,42,42,35,5,52,47,18,29,44,19,30,55,17,46,6,29,19,58,14,46,30,16,15,13,13,43,29,16,17,15,57,36,48,63,18,8,38,29,51,15,29,29,17,24,17,23,11,51,42,39,17,62,28,29,16,68,29,40,32,17,21,31,11,33,20,26,20,23,48,18,42,28,34,23,18,22,24,20,28,20,48,11,17,21,28,27,11,31,43,47,24,58,50,52,35,24,33,35,25,43,40,21,13,11,18,22,37,21,13,48,10,36,84,24,15,2,13,23
"564",17,74,11,15,28,22,25,29,17,10,64,14,17,29,10,40,58,14,3,17,7,15,3,37,37,42,24,18,36,11,10,9,36,20,68,16,34,26,24,31,52,28,37,22,26,36,26,15,23,32,61,3,32,26,22,53,16,27,28,46,43,18,36,25,138,43,25,22,45,10,44,41,30,24,28,20,26,20,29,25,6,4,44,15,54,29,12,33,26,37,13,39,51,4,29,27,6,17,9,49,9,26,25,39,26,22,20,30,25,30,20,21,51,35,32,47,58,27,17,47,39,25,5,51,17,29,40,2,13,3,33,36,22,11,21,17,27,17,37,38,16,21,54,27,56,26,13,52,19,21,58,37,63,38,42,67,42,53,18,40,58,34,20,18,28,43,27,48,11,35
"565",38,24,12,10,25,12,31,41,36,71,17,57,37,35,42,24,21,68,56,39,55,16,12,23,82,27,31,13,27,38,13,23,13,28,39,8,64,74,15,24,19,36,15,20,36,10,45,4,24,8,24,27,20,29,14,20,14,21,28,28,29,3,30,16,10,63,15,25,21,33,34,19,30,12,10,37,12,35,18,31,15,24,39,38,60,35,46,36,50,16,20,27,33,25,8,48,46,29,48,39,9,10,13,7,5,70,61,15,11,45,31,31,6,44,0,30,38,4,25,49,21,29,33,20,36,39,24,8,49,69,30,24,8,45,14,17,9,45,21,61,27,75,23,21,12,21,36,27,55,42,34,21,15,22,17,11,71,15,29,38,51,16,15,70,29,54,37,28,38,16
"566",29,48,5,12,20,33,22,17,4,10,64,60,56,33,29,33,47,6,15,67,26,28,34,37,23,23,38,60,17,34,54,71,15,18,10,54,36,56,1,17,42,43,43,40,48,22,27,47,26,9,23,35,36,34,14,45,38,22,18,36,62,23,27,8,32,29,18,73,43,54,16,45,51,15,39,48,41,18,20,30,47,33,21,13,24,23,17,15,14,20,5,65,0,29,19,14,5,3,67,41,77,75,45,37,14,4,18,46,16,12,13,18,40,15,39,54,26,18,55,10,10,36,71,43,8,24,29,15,23,43,44,31,6,47,28,43,3,20,30,12,19,66,14,26,28,30,53,13,28,8,30,38,12,48,15,24,8,17,8,17,33,11,33,13,3,25,21,28,31,25
"567",44,15,17,48,7,53,25,24,43,20,24,18,21,69,25,23,24,39,14,63,93,26,9,6,9,24,38,40,37,43,35,43,54,7,6,74,31,50,27,20,20,27,32,36,18,27,5,20,17,14,35,39,29,11,24,38,7,17,14,27,30,20,27,69,39,19,2,17,42,51,18,18,28,22,13,29,15,7,74,28,18,42,55,25,47,18,30,23,36,7,73,73,52,23,24,21,50,24,36,13,37,16,9,20,22,10,44,24,53,73,15,31,35,21,28,3,1,20,21,32,25,34,14,24,39,36,37,36,44,8,64,23,60,19,33,45,21,13,31,28,11,46,11,25,9,19,35,15,44,10,21,42,34,43,10,43,35,56,52,13,14,22,8,29,35,17,35,14,42,58
"568",17,50,42,18,10,28,19,3,17,48,18,38,26,15,67,26,69,12,18,7,64,6,30,16,13,23,22,57,17,23,36,38,28,18,50,18,6,68,45,7,7,19,34,56,3,10,23,12,30,28,42,13,29,16,64,57,31,25,46,74,25,22,27,55,9,37,28,25,36,28,74,41,41,60,14,15,19,43,37,34,35,25,31,8,5,85,35,4,17,32,13,43,27,6,15,18,8,6,37,20,56,21,5,35,13,25,14,52,10,3,23,32,77,34,15,22,28,32,26,22,111,25,45,9,4,36,19,12,60,27,7,22,16,45,41,89,19,20,12,1,20,17,39,58,8,29,54,5,23,54,51,23,14,47,24,83,61,36,22,14,14,64,23,19,40,9,34,9,34,15
"569",37,19,24,16,55,35,25,12,41,26,20,23,41,38,41,16,10,17,36,21,8,24,49,38,23,35,83,15,49,8,17,9,80,52,20,32,26,28,19,81,14,7,66,39,49,14,28,32,49,24,47,11,39,25,19,27,53,82,30,73,7,9,15,30,12,45,27,16,14,40,36,38,27,21,14,19,24,16,18,51,7,5,28,28,28,15,10,6,37,18,38,4,39,20,16,38,1,57,38,30,11,13,26,22,44,7,21,20,17,29,59,61,12,41,16,35,22,16,33,4,24,56,64,17,54,12,12,64,26,40,29,23,53,10,36,26,14,57,65,10,28,14,19,32,20,47,27,14,14,30,44,49,15,21,11,27,9,54,20,35,42,55,68,19,30,39,13,39,23,22
"570",29,20,43,37,14,23,19,21,52,12,32,50,61,14,62,56,48,13,31,39,12,27,14,35,16,2,103,25,13,24,13,20,24,39,4,28,10,32,41,22,20,43,16,16,7,7,9,49,2,53,7,10,15,15,16,11,34,24,30,17,47,12,10,4,129,33,61,36,49,25,73,25,21,38,59,16,37,26,18,35,17,31,28,53,31,29,11,32,21,83,27,10,25,20,46,33,30,14,63,44,34,5,39,37,29,15,25,16,8,21,28,7,71,33,39,16,4,21,16,40,20,50,14,33,40,41,50,1,53,40,22,52,61,31,36,31,21,3,24,33,26,19,36,67,32,21,43,33,21,36,43,7,38,22,64,23,44,48,19,22,18,48,43,6,10,17,22,4,17,8
"571",14,21,28,14,30,39,23,28,52,8,13,6,76,19,26,34,20,5,5,11,76,5,19,38,25,33,13,14,29,14,60,40,25,15,5,49,46,21,25,71,21,17,34,40,44,22,22,48,31,13,29,22,23,6,18,13,43,22,13,35,20,42,36,29,29,24,20,38,21,7,7,31,41,82,39,75,53,12,40,63,32,92,14,29,45,42,24,27,12,15,35,15,10,5,27,44,44,23,16,31,58,31,62,21,37,59,24,24,60,22,59,55,40,10,50,16,37,55,21,32,13,40,37,34,12,16,13,37,29,25,8,38,25,7,14,9,8,34,11,37,36,34,7,31,32,29,81,17,31,15,11,33,14,16,42,7,44,20,13,55,50,53,31,21,51,9,9,31,51,4
"572",25,13,15,71,36,18,24,22,75,21,43,13,21,54,39,21,20,22,52,16,64,43,14,17,28,49,26,14,16,29,17,28,30,45,33,36,14,28,40,16,43,45,40,14,48,22,32,36,14,29,36,14,16,115,20,22,9,19,27,20,20,76,62,15,36,14,12,23,67,15,21,63,18,11,10,25,98,22,67,23,35,4,69,39,43,41,12,12,25,16,27,14,10,29,6,24,23,31,40,27,52,87,14,15,18,20,11,26,51,17,30,53,24,14,27,30,21,23,46,53,23,56,45,43,43,25,11,24,9,11,13,38,8,26,63,33,10,8,37,15,24,40,39,19,22,31,22,19,7,35,27,16,8,15,61,5,17,32,22,23,64,44,26,28,9,32,14,44,21,7
"573",20,13,16,13,52,50,45,39,30,8,18,25,9,27,39,55,18,26,25,49,24,24,25,33,19,26,26,49,9,24,47,13,41,16,17,14,25,9,44,39,77,14,39,23,25,29,18,6,10,14,14,14,7,23,12,40,15,28,48,18,38,20,33,13,21,59,22,13,10,9,41,33,22,27,4,56,27,15,11,17,24,34,23,31,30,23,19,36,51,70,23,12,63,54,92,10,92,15,27,16,24,14,24,21,21,24,44,17,6,2,12,9,23,20,27,9,51,23,39,84,42,25,32,52,22,33,11,23,70,21,48,22,27,12,15,23,26,21,23,40,30,27,48,41,49,11,17,27,65,54,7,91,22,102,40,24,38,10,31,29,34,37,36,19,31,17,96,22,45,7
"574",20,90,22,26,22,47,27,26,49,8,15,17,41,75,14,7,22,54,53,47,41,17,33,17,31,14,34,48,17,24,14,55,73,30,9,7,26,7,29,39,67,34,37,17,22,47,14,27,15,30,23,22,6,14,16,10,6,29,39,69,28,39,18,27,19,24,17,23,38,30,28,18,15,27,22,16,44,27,29,12,38,14,18,55,32,117,36,23,12,52,36,33,37,50,35,39,28,24,18,1,11,13,55,36,21,47,8,34,31,8,7,15,19,40,22,12,46,27,18,17,70,19,19,24,28,29,60,40,30,54,35,28,78,6,57,24,20,29,34,69,12,8,28,20,29,34,68,31,17,20,33,15,15,6,8,50,29,23,17,62,39,20,24,33,20,12,11,49,18,19
"575",48,37,24,41,28,38,24,16,26,33,77,50,24,21,6,18,31,65,16,39,24,46,98,35,8,46,8,19,14,41,24,29,25,10,9,44,12,16,44,10,34,18,25,32,18,22,45,31,36,35,21,19,38,22,16,8,34,23,28,65,11,31,41,34,48,24,41,37,31,43,24,23,34,20,35,81,24,33,12,6,42,21,39,4,24,8,19,28,34,20,10,12,39,17,11,11,13,15,36,15,43,26,44,118,18,54,52,36,7,38,35,40,63,16,22,20,19,26,26,23,57,17,8,27,38,21,23,37,46,50,34,9,43,12,15,53,15,38,26,46,17,3,20,8,6,20,18,38,41,24,16,27,42,148,42,29,13,26,48,5,14,17,10,11,48,29,40,18,24,12
"576",29,23,11,34,11,21,44,50,28,47,24,19,25,15,15,15,48,44,5,19,32,38,43,53,18,26,55,13,42,52,38,51,40,10,55,15,13,5,19,41,16,44,29,36,45,62,24,20,19,19,36,23,53,23,11,49,33,35,73,26,27,29,22,20,28,12,10,1,31,22,12,16,40,33,51,16,42,42,24,37,37,11,29,43,25,13,9,17,3,51,4,58,50,14,42,7,10,19,23,19,28,14,24,23,28,34,44,18,26,32,35,67,53,28,24,24,89,59,14,34,8,18,37,80,12,80,17,38,25,22,17,16,6,44,30,33,57,27,30,22,23,37,38,65,21,31,12,40,6,10,19,40,21,18,21,36,23,35,24,11,32,39,51,40,12,18,21,23,16,39
"577",37,9,22,31,26,24,26,18,30,43,7,39,27,35,22,11,33,52,17,21,23,38,45,10,9,51,21,10,9,15,17,15,28,17,17,48,33,47,5,7,14,26,21,15,27,31,22,17,35,27,30,24,17,10,16,43,46,45,35,54,48,26,45,33,16,57,40,34,13,23,67,39,24,14,48,32,19,6,6,30,33,29,23,18,25,53,39,23,51,37,22,17,24,13,16,32,9,31,15,56,82,14,51,19,40,28,11,7,42,39,14,40,31,30,26,47,44,13,43,28,17,54,31,31,19,42,21,21,31,28,47,34,27,19,33,55,9,27,62,32,20,30,30,7,36,42,3,50,38,24,56,51,59,26,18,14,37,74,32,27,26,50,41,33,14,56,34,1,19,27
