"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"647",457,115,99,150,162,107,110,241,338,45,502,268,209,243,249,285,564,213,560,83
"648",467,251,137,257,139,141,62,213,302,126,214,258,218,537,257,193,296,531,193,208
"649",228,77,175,16,159,193,264,134,226,457,405,684,291,467,134,169,419,231,152,119
"650",173,190,286,90,217,388,147,344,401,95,283,307,355,268,84,272,334,198,205,363
"651",263,89,34,267,282,228,144,210,291,228,376,440,67,310,71,228,574,256,150,492
"652",416,79,168,71,83,59,382,96,448,204,338,340,388,248,308,190,442,460,95,185
"653",118,69,156,132,137,152,321,146,248,164,470,435,258,235,278,226,413,573,223,246
"654",153,78,310,317,365,89,244,263,261,90,295,333,288,385,132,393,323,171,258,252
"655",140,348,120,413,192,240,191,173,280,63,443,223,322,150,298,158,495,329,198,224
"656",381,280,202,217,89,648,63,207,206,193,207,347,346,371,168,85,366,316,131,177
"657",131,75,257,343,136,193,139,305,200,408,232,155,140,474,426,121,579,455,148,83
"658",379,284,338,149,244,79,139,263,117,143,493,470,209,54,171,192,509,387,155,225
"659",301,452,238,126,90,319,343,257,104,137,362,450,57,372,293,169,472,101,163,194
"660",119,38,103,256,128,111,465,173,240,170,248,645,97,150,305,301,665,697,11,78
"661",141,154,221,357,269,185,224,235,225,256,263,447,296,166,405,137,418,183,216,202
"662",163,53,169,148,167,200,327,303,421,161,151,261,328,316,142,358,423,663,113,133
"663",165,112,189,137,229,181,333,208,266,255,194,523,412,451,359,136,383,284,97,86
"664",480,206,67,115,181,69,330,742,127,275,526,339,171,262,116,58,410,148,108,270
"665",295,213,133,230,146,191,211,379,152,49,212,365,172,308,139,229,436,360,444,336
"666",148,36,173,486,230,369,366,217,408,346,302,142,238,179,71,240,395,258,130,266
"667",475,141,553,97,136,162,164,331,78,123,154,235,218,336,296,398,415,231,192,265
"668",167,265,187,241,144,542,82,201,126,225,343,479,364,242,203,74,550,130,260,175
"669",472,126,193,117,51,294,84,350,277,200,284,706,389,204,236,254,234,69,363,97
"670",339,136,267,105,119,373,259,202,423,241,272,585,233,500,130,183,229,91,109,204
"671",352,80,219,258,170,296,180,85,332,286,535,297,129,380,222,229,279,503,119,49
"672",371,156,102,198,65,151,142,112,143,279,231,467,510,400,504,266,173,288,214,228
"673",381,95,243,162,232,197,105,574,221,339,114,413,248,372,326,159,242,137,288,152
"674",99,183,186,72,394,150,76,189,167,147,715,383,525,497,141,141,189,248,226,272
"675",253,120,105,45,274,348,113,156,68,184,247,584,291,595,138,84,787,253,120,235
"676",458,89,217,180,279,223,400,227,271,15,182,362,196,577,146,187,251,223,256,261
"677",113,258,193,363,134,313,170,194,207,144,319,202,467,386,201,257,376,212,214,277
"678",360,118,369,342,120,263,211,113,105,315,329,418,303,300,181,206,116,284,172,375
"679",382,211,81,208,245,367,446,312,92,146,243,442,131,221,115,250,528,177,233,170
"680",312,395,24,367,310,317,141,137,71,219,246,271,256,327,117,560,262,237,129,302
"681",370,229,260,170,101,256,352,173,179,180,472,508,192,548,142,245,69,115,237,202
"682",775,118,546,203,91,93,93,194,64,297,137,322,511,215,112,270,353,101,357,148
"683",195,128,58,43,397,539,252,268,268,144,122,315,323,417,357,117,231,478,173,175
"684",350,111,83,173,21,170,137,90,113,239,548,505,740,405,123,173,248,304,160,307
"685",198,238,36,216,311,235,276,252,284,223,59,334,352,265,136,317,486,301,151,330
"686",294,143,343,290,131,166,238,154,58,298,194,603,469,527,296,75,203,252,146,120
"687",456,47,218,183,265,109,187,205,179,43,440,344,330,413,262,126,310,248,185,450
"688",498,272,130,150,393,174,61,107,77,314,254,331,329,567,203,152,187,395,314,92
"689",395,210,233,82,216,408,210,48,315,100,164,167,159,603,269,244,538,310,101,228
"690",434,392,173,101,196,544,65,250,275,124,234,254,618,403,364,124,186,97,112,54
"691",61,143,257,239,269,191,217,187,39,274,294,539,359,130,179,92,385,358,597,190
"692",151,292,252,107,157,231,90,92,465,85,477,153,366,278,358,218,528,237,333,130
"693",189,345,185,312,124,363,246,96,103,116,368,640,290,151,218,271,171,329,262,221
"694",144,235,153,147,248,279,196,388,122,49,252,404,423,168,361,63,455,354,177,382
"695",382,227,154,316,40,582,125,176,140,98,284,516,183,277,171,246,656,197,60,170
"696",180,90,91,113,235,126,129,367,156,272,252,335,430,434,98,234,470,406,117,465
"697",173,172,167,525,224,360,110,156,116,116,432,357,259,372,158,191,497,310,159,146
"698",190,122,558,161,48,75,266,251,466,134,132,401,361,417,85,208,370,294,68,393
"699",387,218,222,308,103,314,305,492,96,74,155,261,372,364,220,383,265,129,103,229
"700",585,171,128,95,151,223,102,331,172,355,306,321,157,423,188,223,569,209,139,152
"701",222,416,105,293,248,469,145,15,127,63,128,661,159,461,154,155,343,320,230,286
"702",343,135,228,133,47,418,200,407,105,259,339,371,174,318,174,365,454,310,71,149
"703",108,89,189,213,127,294,84,401,274,269,326,362,352,388,444,186,391,209,195,99
"704",148,121,174,43,96,407,42,530,325,203,292,514,316,469,157,280,355,181,109,238
"705",90,52,238,134,269,234,188,271,167,216,277,686,167,530,260,153,271,248,315,234
"706",253,170,232,102,298,154,47,447,185,232,232,428,356,309,185,140,573,342,122,193
"707",262,72,344,113,200,350,263,235,274,189,238,444,295,163,153,538,369,227,134,137
"708",270,189,174,110,134,260,335,115,221,135,334,470,440,460,114,211,390,175,85,378
"709",390,184,96,194,131,217,222,161,277,142,203,453,535,327,47,82,434,622,202,81
"710",294,107,186,242,117,180,399,164,157,194,211,468,375,175,126,185,393,324,239,464
"711",318,141,266,152,473,92,221,106,148,495,143,610,168,434,161,79,520,202,114,157
"712",179,129,399,344,266,391,226,51,109,243,240,450,229,265,168,229,355,268,152,307
"713",329,331,205,166,204,289,262,46,193,101,208,204,209,375,613,204,334,179,243,305
"714",347,108,65,159,293,136,256,271,211,176,315,279,342,134,389,489,134,168,412,316
"715",607,141,53,152,131,284,126,253,149,179,241,948,126,154,236,304,168,94,241,413
"716",83,263,29,87,53,230,385,176,183,257,141,588,96,440,703,157,495,190,224,220
"717",173,361,464,51,232,332,218,317,171,189,535,232,404,297,156,192,314,96,179,87
"718",267,324,136,477,49,618,245,102,232,205,109,166,297,405,164,267,103,201,200,433
"719",227,405,303,140,175,186,293,185,95,83,474,564,119,325,516,58,360,283,145,64
"720",102,150,261,287,357,385,180,212,161,214,254,238,378,267,204,403,608,108,126,105
"721",196,37,238,99,38,200,267,206,125,110,591,486,227,225,475,460,550,75,115,280
"722",450,271,151,104,87,91,402,184,183,238,153,515,114,162,182,248,459,220,303,483
"723",574,178,172,294,263,375,146,274,63,129,357,516,320,173,306,145,206,219,53,237
"724",625,73,240,279,363,324,143,152,135,365,91,157,453,282,94,72,678,125,150,199
"725",168,29,59,189,182,128,261,312,254,267,261,426,349,246,221,478,372,374,92,332
"726",263,57,178,105,262,164,240,216,147,89,439,524,181,385,317,152,500,391,216,174
"727",228,194,156,181,213,98,337,152,285,238,328,417,458,400,148,236,416,123,297,95
"728",219,128,152,402,117,120,65,295,250,119,112,552,465,259,246,27,589,291,373,219
"729",152,135,248,273,131,234,267,288,393,222,228,329,351,384,130,190,598,185,110,152
"730",52,611,143,448,109,414,136,256,43,267,208,732,296,311,220,94,216,214,26,204
"731",352,220,366,78,132,174,78,146,170,143,339,631,144,340,180,175,792,238,179,123
"732",368,143,267,233,138,371,413,281,55,270,246,354,138,525,88,160,248,180,257,265
"733",144,181,83,103,135,305,248,297,356,242,255,189,429,500,362,181,436,218,134,202
"734",140,158,111,76,148,333,129,484,277,137,293,342,243,565,76,286,490,206,279,227
"735",203,165,235,43,190,101,150,47,225,296,190,353,270,488,324,477,480,302,65,396
"736",98,152,329,489,118,178,206,115,148,278,217,422,607,370,232,69,601,205,85,81
"737",346,367,125,233,114,166,210,164,133,503,137,339,406,474,174,121,344,266,165,213
"738",337,142,118,197,380,254,146,198,85,136,147,419,392,765,227,138,445,120,124,230
"739",198,175,290,229,301,56,66,465,112,56,219,458,300,455,227,62,824,53,261,193
"740",222,207,148,163,197,86,514,364,188,74,127,157,336,305,54,306,771,281,206,294
"741",331,87,225,199,610,147,145,146,86,356,568,261,304,368,178,171,306,154,181,177
"742",182,183,88,142,131,137,397,326,252,253,273,361,121,206,603,138,433,277,348,149
"743",378,413,93,204,257,164,211,115,148,319,86,238,549,168,89,341,506,371,44,306
"744",204,244,224,341,51,196,106,150,181,20,292,567,456,433,212,184,190,229,510,210
"745",110,133,161,171,200,105,204,219,113,274,351,663,364,220,325,116,322,575,243,131
"746",117,96,410,140,89,297,334,176,281,195,297,640,94,339,215,224,295,288,320,153
"747",201,146,169,339,358,187,460,156,138,204,200,401,317,331,223,238,182,294,174,282
"748",405,207,182,275,72,350,155,71,290,48,271,449,459,324,151,201,421,214,77,378
"749",198,156,345,80,186,118,139,579,124,192,298,414,152,308,263,234,346,259,370,239
"750",179,229,248,89,259,170,439,294,450,96,72,287,283,372,135,124,333,167,299,475
"751",164,309,317,91,310,245,349,102,155,209,147,835,237,230,214,93,415,159,64,355
"752",261,113,117,134,168,328,238,301,99,96,244,416,463,413,267,134,710,226,76,196
"753",342,202,72,95,232,212,186,90,223,64,50,916,152,463,331,346,490,217,129,188
"754",218,305,104,119,191,139,168,189,154,272,348,278,713,316,242,228,419,254,189,154
"755",432,118,255,176,267,121,152,534,247,141,248,305,120,355,172,275,352,338,155,237
"756",192,135,133,365,118,453,337,105,270,203,106,277,351,332,260,206,400,246,344,167
"757",350,281,155,367,40,278,149,539,372,63,95,480,351,393,115,241,322,99,152,158
"758",295,108,428,102,151,201,124,350,190,203,616,359,193,357,243,231,284,307,175,83
"759",135,281,370,284,297,98,350,537,144,97,479,188,134,525,154,136,297,242,112,140
"760",449,191,87,179,119,374,212,158,133,346,291,893,149,247,69,282,312,125,284,100
"761",178,314,289,212,151,163,382,369,134,205,184,374,281,198,246,258,236,315,263,248
"762",422,139,251,221,169,121,196,487,196,109,341,464,291,172,77,180,902,159,50,53
"763",309,200,189,158,60,81,292,286,258,82,370,180,414,263,201,360,330,705,76,186
"764",221,326,283,55,173,204,165,219,134,97,391,325,188,109,311,503,436,471,127,262
"765",50,48,188,37,61,303,235,305,74,235,147,567,408,571,134,185,693,323,195,241
"766",151,295,340,129,252,314,280,147,82,108,164,409,185,297,159,333,648,292,269,146
"767",260,136,339,163,506,274,291,145,149,125,261,502,205,511,306,117,240,123,235,112
"768",290,128,295,75,90,180,221,367,253,133,149,308,444,497,63,221,472,416,318,80
"769",160,408,105,174,207,381,175,287,137,67,374,303,400,313,287,193,507,246,196,80
"770",152,224,77,220,157,298,509,135,117,127,217,631,294,109,354,112,375,426,389,77
"771",141,194,127,100,461,383,366,236,327,80,226,485,159,283,177,123,344,339,226,223
"772",221,279,311,208,179,68,46,134,141,223,293,260,483,501,246,487,417,282,43,178
"773",202,121,65,343,79,145,280,240,288,82,280,679,69,553,146,250,83,374,327,394
"774",162,123,156,89,93,321,79,201,180,385,372,355,718,445,279,290,291,144,156,161
"775",405,165,69,202,181,468,274,283,131,51,364,143,159,276,235,200,466,291,226,411
"776",338,161,399,165,121,52,483,48,225,100,318,453,206,247,139,90,450,513,243,249
"777",246,104,262,140,207,216,59,603,63,189,235,366,270,159,371,191,332,596,254,137
"778",153,637,208,111,347,307,200,339,90,88,216,428,295,635,236,22,179,122,118,269
"779",89,267,193,249,93,287,298,168,229,133,566,562,164,288,191,163,213,363,230,254
"780",269,363,169,84,197,137,110,178,226,280,303,497,406,306,152,203,123,433,332,232
"781",220,353,130,225,156,352,80,154,206,147,204,611,317,392,146,159,494,217,200,237
"782",82,44,78,52,263,254,191,216,240,240,208,206,428,523,586,70,465,68,267,519
"783",155,138,426,109,294,263,95,248,60,222,226,172,204,402,281,80,557,377,441,250
"784",196,138,546,337,124,195,254,68,49,54,40,417,395,384,284,310,757,142,204,106
"785",81,193,75,131,216,520,277,268,81,218,199,437,343,828,143,243,203,217,139,188
"786",308,97,274,131,159,269,251,269,126,94,228,443,261,396,150,160,343,802,100,139
"787",217,150,341,194,157,335,107,173,80,75,368,686,117,199,327,439,475,65,251,244
"788",563,84,114,174,341,293,23,309,127,77,132,475,283,358,163,254,194,725,80,231
"789",145,271,112,147,195,360,325,208,423,277,391,404,398,292,158,90,395,284,46,79
"790",420,213,165,251,443,60,305,38,89,201,493,437,437,266,402,74,277,42,57,330
"791",101,282,218,244,181,93,212,427,169,244,301,458,448,254,106,156,690,160,137,119
"792",350,197,235,77,320,142,220,245,116,306,403,580,125,520,389,110,272,187,102,104
"793",131,222,165,171,159,163,369,371,186,389,597,380,295,221,239,182,360,109,225,66
"794",272,72,252,393,206,233,12,280,133,59,308,536,206,369,201,343,630,287,178,30
"795",469,203,327,93,375,225,244,113,93,227,120,364,462,241,118,117,436,93,544,136
"796",229,451,84,524,140,340,237,290,84,73,273,384,234,212,288,361,131,201,289,175
"797",243,122,241,139,415,390,150,69,223,162,138,695,122,292,111,243,324,495,194,232
"798",321,219,220,400,93,309,225,212,72,209,188,444,185,445,90,85,368,351,423,141
"799",107,141,417,420,72,264,156,249,260,266,415,692,233,125,115,95,331,200,366,76
"800",225,96,284,77,166,234,213,298,43,263,355,658,205,384,400,228,214,197,217,243
"801",218,117,199,369,181,118,135,129,21,232,166,311,525,359,523,261,395,90,411,240
"802",326,80,132,51,73,233,136,227,206,242,517,658,337,320,128,220,355,336,174,249
"803",86,339,46,314,144,93,79,217,188,302,342,448,269,401,175,440,303,276,224,314
"804",131,318,182,84,73,489,118,78,204,249,259,662,355,267,167,312,461,205,183,203
"805",422,200,164,164,360,353,163,135,291,33,372,307,498,399,256,177,143,254,249,60
"806",533,272,238,203,144,127,263,199,104,223,424,296,222,122,232,408,343,118,278,251
"807",484,255,137,132,356,213,269,23,212,122,147,655,270,366,85,418,429,191,113,123
"808",347,242,67,80,133,215,325,148,214,170,378,270,566,217,199,268,472,257,82,350
"809",368,66,258,103,20,163,175,442,278,212,347,395,275,277,236,375,386,303,121,200
"810",83,105,24,244,175,410,376,368,66,167,202,265,478,217,231,319,469,191,463,147
"811",212,53,48,62,292,241,391,343,351,66,379,360,229,486,207,353,274,354,238,61
"812",363,461,35,311,171,240,122,170,81,209,559,306,494,173,175,229,367,136,158,240
"813",217,270,349,203,214,652,55,91,100,163,308,358,515,233,134,293,413,201,125,106
"814",172,176,177,140,54,273,238,221,172,290,272,595,269,166,363,351,239,275,331,226
"815",178,267,128,138,736,122,105,237,132,392,240,163,499,249,153,179,421,298,227,136
"816",202,128,219,139,395,351,330,254,266,79,233,314,620,355,225,176,256,297,25,136
"817",358,55,420,189,180,245,186,295,67,81,173,543,180,336,263,137,523,258,298,213
"818",125,145,185,238,205,455,597,141,116,110,181,318,296,281,244,265,387,262,276,173
"819",120,213,155,278,295,163,402,87,34,98,352,377,217,540,302,142,438,336,269,182
"820",174,175,99,171,126,249,291,163,315,271,271,186,587,204,194,168,373,312,526,145
"821",150,342,284,165,195,219,236,194,196,233,404,438,253,315,247,201,240,226,280,182
"822",317,96,309,54,320,364,183,251,149,99,240,638,226,193,307,200,384,260,198,212
"823",166,108,274,250,111,256,213,84,373,226,614,847,306,162,229,92,150,261,214,64
"824",86,128,322,247,171,55,101,132,115,183,441,481,245,354,60,497,399,443,323,217
"825",317,96,295,159,166,119,160,251,138,146,260,658,178,675,160,285,402,370,38,127
"826",90,90,139,291,182,263,153,363,115,356,309,312,401,402,311,242,447,307,175,52
"827",180,290,410,77,51,283,206,257,91,36,200,537,368,200,467,402,311,102,134,398
"828",150,81,157,254,8,131,96,357,177,597,608,333,248,495,57,235,584,188,103,141
"829",115,227,74,164,248,116,359,161,475,249,272,322,590,293,180,448,382,99,165,61
"830",163,123,167,258,202,118,238,214,220,223,403,439,299,584,169,147,367,347,169,150
"831",233,190,245,140,101,535,170,116,201,221,294,411,84,489,78,175,437,391,156,333
"832",84,579,101,218,187,185,120,338,238,150,484,504,95,279,139,97,368,224,394,216
"833",135,233,202,106,111,203,116,339,340,334,198,366,488,317,536,125,360,218,105,168
"834",260,133,155,260,229,314,68,455,128,101,504,444,410,186,122,243,446,211,68,263
"835",66,117,337,159,204,141,354,184,187,98,343,469,87,503,171,405,384,253,339,199
"836",155,251,90,63,317,405,104,290,267,217,369,316,436,372,168,210,183,244,383,160
"837",267,122,139,133,67,417,107,170,53,165,178,932,220,464,308,145,539,180,193,201
"838",61,189,116,72,143,281,132,305,175,110,455,547,262,442,131,403,494,328,153,201
"839",280,308,159,44,309,267,473,128,85,287,297,195,323,256,92,419,207,290,113,468
"840",164,186,208,63,224,226,94,406,171,45,229,699,232,294,328,48,685,350,238,110
"841",140,173,181,250,467,313,138,156,378,349,212,513,145,279,110,168,220,227,189,392
"842",222,85,336,113,179,450,326,235,98,117,257,261,582,336,108,127,518,364,179,107
"843",183,105,125,76,150,363,263,178,271,44,322,550,91,466,476,207,383,195,348,204
"844",290,171,229,116,223,140,276,267,29,416,247,704,244,239,102,215,276,299,217,300
"845",272,291,51,63,71,250,350,74,319,242,565,393,511,267,197,143,385,297,92,167
"846",287,156,105,374,74,181,373,184,158,145,311,307,313,477,109,96,258,487,62,543
"847",199,86,241,218,482,417,150,72,150,221,343,186,374,437,180,227,298,198,174,347
"848",221,357,14,233,38,181,318,74,267,289,51,389,306,336,169,217,607,657,78,198
"849",119,352,130,68,66,510,236,281,38,90,271,446,146,441,307,166,900,146,78,209
"850",239,269,238,243,217,252,100,115,296,259,225,316,163,442,99,79,343,550,223,332
"851",159,310,350,267,153,293,181,296,102,225,157,455,223,307,96,273,244,327,313,269
"852",302,174,197,228,93,133,254,141,125,262,410,794,137,209,144,195,281,325,282,314
"853",259,111,204,211,378,237,228,94,46,126,425,748,97,265,356,242,337,204,186,246
"854",207,37,178,216,352,161,247,145,89,123,502,596,232,183,402,44,497,366,121,302
"855",153,230,64,89,64,203,242,228,200,670,265,390,197,239,362,427,349,189,278,161
"856",251,199,207,176,207,185,362,197,48,231,562,306,70,267,264,66,458,505,161,278
"857",137,184,180,309,253,224,311,172,163,172,191,234,339,334,450,425,336,299,75,212
"858",148,163,375,323,135,288,134,525,114,410,293,467,27,310,260,208,233,217,230,140
"859",140,149,455,50,84,145,145,176,221,112,217,676,225,760,192,257,373,196,159,268
"860",107,46,602,159,197,228,309,179,82,115,382,465,171,376,488,190,316,206,110,272
"861",251,418,188,212,363,509,58,204,203,187,258,244,141,420,251,103,297,362,208,123
"862",171,383,120,239,244,253,398,172,338,78,375,237,180,334,250,519,193,189,213,114
"863",163,209,122,268,231,351,444,362,256,202,51,384,358,378,93,222,139,374,167,226
"864",170,124,161,269,335,446,358,243,131,107,255,189,340,496,174,290,420,211,91,190
"865",325,69,302,96,49,326,288,182,136,72,108,447,530,272,204,302,182,506,407,197
"866",375,113,154,187,255,169,347,339,74,62,475,344,202,315,166,222,332,418,230,221
"867",113,237,183,95,316,142,245,248,356,175,276,607,150,235,148,169,405,261,64,575
"868",218,303,147,150,240,341,195,394,163,124,72,363,327,230,285,338,480,276,143,211
"869",288,66,43,213,183,555,150,154,159,64,355,601,200,333,324,106,484,201,197,324
"870",247,104,158,177,227,123,193,93,41,251,402,438,376,387,396,315,474,348,79,171
"871",492,172,239,284,256,312,141,235,352,88,123,410,182,303,286,208,359,100,366,92
"872",283,321,64,310,165,404,198,352,286,141,171,510,333,353,49,100,465,98,247,150
"873",374,139,245,84,126,194,63,306,134,190,209,586,371,598,318,85,238,483,137,120
"874",93,54,268,168,264,288,97,144,41,47,277,144,808,488,349,348,292,348,264,218
"875",205,214,98,225,203,128,239,297,408,381,362,189,328,285,123,223,381,268,110,333
"876",439,213,136,272,69,373,189,145,89,236,336,295,203,160,73,364,359,627,167,255
"877",226,167,230,126,160,106,51,101,384,104,361,729,546,242,97,398,272,330,85,285
"878",298,86,174,165,329,445,70,199,221,257,231,333,270,537,163,191,122,483,172,254
"879",334,89,187,197,255,352,344,167,183,89,143,399,435,376,75,228,450,377,265,55
"880",514,296,211,129,192,167,284,239,353,73,362,235,305,153,64,231,264,179,383,366
"881",73,294,140,415,434,329,410,89,115,225,71,311,44,314,284,223,429,396,206,198
"882",287,267,153,187,328,161,89,162,92,210,80,486,342,663,34,222,841,229,53,114
"883",457,330,174,228,97,231,254,98,127,93,176,382,320,466,170,561,328,199,177,132
"884",485,252,373,133,258,333,137,149,117,146,138,455,195,311,293,341,228,268,62,326
"885",386,201,321,345,102,205,60,423,170,259,445,295,156,375,267,183,418,150,64,175
"886",129,121,222,231,345,270,101,239,263,97,245,325,133,395,103,448,357,599,227,150
"887",276,183,249,94,223,132,227,301,311,71,242,328,586,215,65,279,306,531,114,267
"888",208,103,117,138,96,171,716,127,162,276,519,212,208,258,231,150,390,339,469,110
"889",531,46,507,133,289,248,415,218,238,33,69,591,300,210,142,48,192,130,493,167
"890",495,62,26,306,57,522,234,131,71,326,494,330,248,329,48,27,503,271,143,377
"891",174,102,211,210,46,155,54,201,277,340,212,288,292,398,329,144,324,626,353,264
"892",147,145,217,107,145,300,89,312,126,238,167,333,348,388,110,331,275,634,372,216
"893",172,172,118,307,55,298,83,215,352,201,167,579,232,717,180,154,261,228,322,187
"894",239,233,862,306,134,89,282,116,36,232,411,133,116,274,353,171,429,278,124,182
"895",401,461,52,160,224,129,228,104,104,159,476,461,213,313,127,355,564,245,117,107
"896",211,169,178,256,195,328,68,253,181,263,85,669,75,285,292,224,452,288,230,298
"897",348,259,221,273,183,160,25,176,108,438,339,226,229,353,295,226,328,130,387,296
"898",150,53,331,180,209,153,237,89,29,223,157,292,394,250,171,202,554,375,438,513
"899",187,294,546,84,244,174,189,348,300,177,157,265,259,158,247,228,312,516,223,92
"900",93,227,191,149,236,125,85,177,216,67,386,360,262,418,466,437,433,137,249,286
"901",88,160,216,21,147,367,86,225,38,27,441,839,192,539,132,193,421,333,72,463
"902",239,106,406,353,230,271,212,74,36,195,346,355,276,342,303,144,529,294,235,54
"903",138,63,84,128,409,418,54,97,146,229,423,388,494,236,401,351,207,314,146,274
"904",365,122,344,103,215,176,393,78,218,273,46,501,514,89,173,174,660,229,93,234
"905",204,100,121,202,97,157,195,481,88,178,375,505,352,693,126,325,169,347,159,126
"906",102,83,49,153,284,366,132,371,312,229,195,410,499,242,312,110,565,360,132,94
"907",149,128,98,238,379,184,218,184,233,126,578,373,67,215,251,170,779,228,221,181
"908",70,194,294,291,159,261,218,544,120,192,291,217,268,480,186,135,485,265,121,209
"909",248,122,264,255,189,319,280,301,114,339,107,227,536,344,148,118,435,378,94,182
"910",142,247,135,158,72,240,235,486,59,207,540,280,349,200,204,245,420,395,332,54
"911",262,190,269,282,164,170,68,303,311,151,229,424,256,249,434,316,391,41,254,236
"912",271,183,123,242,418,380,184,537,94,192,413,526,153,106,371,106,235,238,109,119
"913",272,419,113,147,363,217,216,130,202,96,319,505,160,277,106,308,679,153,123,195
"914",336,203,147,146,213,317,146,211,140,152,235,707,80,602,52,281,505,266,90,171
"915",460,128,326,119,194,328,144,178,249,204,268,376,183,223,211,128,697,188,199,197
"916",185,428,254,342,144,209,35,170,394,97,229,493,112,447,274,370,216,284,106,211
"917",161,34,161,216,308,435,123,292,225,228,419,304,463,291,97,467,487,155,58,76
"918",305,225,82,249,196,391,137,215,193,196,481,395,225,252,279,362,565,113,82,57
"919",323,326,77,206,289,194,101,374,103,187,102,580,229,236,126,305,465,235,189,353
"920",201,231,199,146,212,132,306,255,69,20,532,316,357,301,35,205,664,74,263,482
"921",88,510,194,34,282,266,226,83,185,110,212,459,318,292,248,325,524,155,100,389
"922",385,286,211,264,35,415,252,240,125,55,643,198,478,105,40,64,351,502,265,86
"923",372,247,266,260,148,45,108,510,92,87,382,204,378,241,227,347,602,227,115,142
"924",112,111,150,117,160,612,453,347,155,269,100,483,229,210,294,173,578,289,60,98
"925",128,73,165,216,99,175,184,140,468,76,279,357,161,845,196,71,848,106,169,244
"926",267,147,322,273,303,144,141,420,151,81,242,480,247,222,228,395,354,231,124,228
"927",344,161,73,233,109,121,172,126,54,131,159,400,451,296,501,508,554,250,291,66
"928",299,167,302,591,78,191,162,102,260,170,248,407,318,511,37,91,632,245,89,100
"929",61,260,88,127,292,445,300,174,84,225,303,204,551,229,130,302,458,290,134,343
"930",298,59,181,497,197,302,222,82,155,178,62,324,334,460,384,200,374,214,231,246
"931",432,425,236,105,172,309,143,220,139,105,339,239,412,356,214,104,161,321,285,283
"932",173,253,124,244,187,37,85,221,172,124,412,449,290,492,375,180,349,477,146,210
"933",211,331,135,153,122,53,51,543,264,220,310,325,240,469,294,284,280,291,157,267
"934",229,213,97,120,498,46,468,97,161,228,435,255,336,210,139,361,269,451,36,351
"935",133,171,218,70,184,274,219,151,129,56,187,744,337,381,313,190,374,334,69,466
"936",228,164,245,129,224,399,144,79,107,325,115,439,378,733,113,276,474,123,160,145
"937",369,153,302,149,229,609,227,121,237,30,274,686,53,180,138,170,616,178,100,179
"938",170,22,131,227,387,219,327,288,175,479,145,291,90,363,147,364,345,199,496,135
"939",209,311,197,30,254,346,105,107,251,284,587,616,451,258,110,193,399,191,75,26
"940",265,61,206,98,268,372,264,293,115,83,329,491,141,435,192,105,397,381,165,339
"941",188,249,216,110,229,297,77,142,219,205,92,445,194,345,558,130,308,530,44,422
"942",227,60,230,213,522,173,112,195,120,165,454,481,239,231,145,344,384,246,265,194
"943",276,173,293,332,150,114,276,332,140,160,168,422,360,334,144,377,445,332,86,86
"944",291,256,88,230,87,153,236,161,219,73,205,206,485,297,231,161,799,217,483,122
"945",189,245,39,140,316,207,349,95,250,189,289,451,339,454,496,234,237,245,93,143
"946",243,85,178,185,165,194,362,282,250,123,357,699,274,338,230,181,252,350,116,136
"947",206,255,85,219,138,157,192,277,59,150,543,513,461,268,92,152,284,263,207,479
"948",312,380,265,229,191,272,167,203,106,136,111,548,192,449,304,169,450,196,177,143
"949",254,282,170,109,80,120,302,481,240,187,272,394,241,284,209,195,231,289,300,360
"950",688,35,27,107,289,92,206,347,138,384,259,363,288,395,203,225,333,221,263,137
"951",316,432,219,142,311,384,114,87,342,198,448,511,332,213,134,110,277,174,192,64
"952",112,123,179,202,256,508,85,101,175,281,222,439,436,188,272,394,420,198,156,253
"953",336,78,252,129,335,314,181,229,126,92,224,310,235,331,331,410,262,470,310,45
"954",304,432,312,225,93,451,121,95,135,100,176,342,280,340,329,252,504,184,261,64
"955",144,157,232,89,309,240,53,261,144,83,272,491,362,328,642,134,260,204,391,204
"956",175,124,171,206,201,346,214,192,187,110,356,538,252,284,141,57,554,487,281,124
"957",327,124,227,223,176,201,279,346,77,356,229,459,167,623,50,350,270,403,38,75
"958",213,131,133,247,120,180,183,144,284,303,401,231,404,249,232,132,505,272,204,432
"959",246,51,212,163,163,107,46,129,302,71,186,696,221,143,540,332,195,593,402,202
"960",375,273,135,340,361,217,157,191,237,21,386,662,195,390,223,54,277,205,172,129
"961",296,249,344,252,291,59,225,156,63,41,106,626,207,410,352,395,290,221,57,360
"962",203,302,125,141,254,189,85,259,127,98,341,281,106,340,420,139,568,246,245,531
"963",355,217,212,419,301,133,250,128,148,131,364,476,299,330,81,198,417,244,159,138
"964",128,110,58,314,300,344,232,384,185,80,400,369,515,144,224,323,355,188,263,84
"965",206,152,77,403,208,153,392,262,235,221,443,165,313,165,226,133,287,483,209,267
"966",294,40,171,221,407,357,26,118,333,61,560,326,473,284,104,243,397,105,151,329
"967",539,138,189,80,116,174,365,189,83,34,174,412,377,658,153,238,365,385,167,164
"968",145,212,87,111,164,205,505,196,208,141,365,643,92,276,345,271,628,186,120,100
"969",253,140,291,332,94,410,205,288,114,166,72,290,485,138,348,105,600,220,237,212
"970",319,154,143,137,99,288,140,315,212,168,345,318,466,370,216,97,440,251,147,375
